line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
14	f55r_14_025	25	1052	1262	51	27	nt	3.573	1.00	nt	
14	f55r_14_026	26	1109	1267	25	27	S7	2.347	1.00	S7	
14	f55r_14_027	27	1123	1239	28	23	#	4.757	0.81	#	
14	f55r_14_028	28	1144	1261	25	25	lam	2.759	1.00	lam	dot
14	f55r_14_029	29	1163	1231	16	28	S	3.186	0.84	S	
14	f55r_14_030	30	1184	1238	28	60	_	5.117	1.00	_	
14	f55r_14_031	31	1202	1265	33	22	S7	4.473	1.00	S7	
15	f55r_15_001	1	153	1311	50	52	_	3.827	1.00	_	
15	f55r_15_002	2	212	1306	86	54	_	3.550	1.00	_	
15	f55r_15_003	3	321	1311	29	51	_	1.882	1.00	_	
15	f55r_15_004	4	360	1341	18	25	a	4.647	1.00	a	
15	f55r_15_005	5	381	1313	40	46	_	5.105	1.00	_	
15	f55r_15_006	6	415	1341	23	18	_	6.446	1.00	_	
15	f55r_15_007	7	467	1312	31	92	_	4.805	0.59	_	
15	f55r_15_008	8	490	1339	25	25	S7	4.016	0.81	N	
15	f55r_15_009	9	512	1335	43	44	Lx	6.577	0.40	f	
15	f55r_15_010	10	556	1304	81	80	_	6.914	1.00	_	
15	f55r_15_011	11	630	1342	24	24	_	1.595	1.00	_	
15	f55r_15_012	12	660	1340	19	21	a	4.148	1.00	a	5
15	f55r_15_013	13	684	1334	22	30	tee	3.365	1.00	tee	
15	f55r_15_014	14	706	1334	27	29	lam	2.404	1.00	lam	
15	f55r_15_015	15	744	1342	39	18	m	3.159	1.00	m	5|~
15	f55r_15_016	16	783	1343	23	34	g	3.132	1.00	g	7
15	f55r_15_017	17	817	1343	25	27	eps	4.322	1.00	eps	5
15	f55r_15_018	18	850	1341	30	19	]	3.980	1.00	]	
15	f55r_15_019	19	868	1308	55	82	g	2.683	1.00	g	ot
15	f55r_15_020	20	915	1321	33	57	phi	2.497	1.00	phi	
15	f55r_15_021	21	946	1321	42	42	S4	2.950	1.00	S4	
15	f55r_15_022	22	998	1323	47	37	dl	5.042	1.00	dl	
15	f55r_15_023	23	1034	1310	72	76	_	6.221	1.00	_	
15	f55r_15_024	24	1107	1320	30	43	_	4.555	1.00	_	
15	f55r_15_025	25	1135	1378	6	12	_	3.669	1.00	_	
15	f55r_15_026	26	1142	1339	19	34	p	5.320	0.58	g	
15	f55r_15_027	27	1162	1346	15	16	_	2.821	1.00	_	
15	f55r_15_028	28	1180	1345	10	17	_	4.490	1.00	_	
15	f55r_15_029	29	1193	1345	14	17	_	3.283	1.00	_	
16	f55r_16_001	1	155	1421	22	22	S7	5.584	0.81	N	
16	f55r_16_002	2	178	1422	39	22	_	5.649	0.81	_	
16	f55r_16_003	3	222	1423	20	19	a	5.865	0.60	a	
16	f55r_16_004	4	245	1391	27	54	_	2.391	1.00	_	dot
16	f55r_16_005	5	274	1398	20	55	_	3.360	1.00	_	
16	f55r_16_006	6	301	1411	44	39	S4	2.645	1.00	S4	
16	f55r_16_007	7	347	1415	42	37	Lx	2.789	0.83	Lx	
16	f55r_16_008	8	406	1419	26	25	sq	4.582	0.81	sq	ot
16	f55r_16_009	9	428	1422	34	43	y	2.509	0.81	y	
16	f55r_16_010	10	457	1417	29	28	lam	2.247	1.00	lam	
16	f55r_16_011	11	474	1388	50	86	g	2.748	1.00	g	
16	f55r_16_012	12	520	1424	35	20	]	4.578	1.00	]	o
16	f55r_16_013	13	548	1390	43	83	g	2.734	1.00	g	
16	f55r_16_014	14	595	1422	25	27	eps	5.067	1.00	eps	5
16	f55r_16_015	15	621	1429	26	27	S7	2.118	1.00	S7	
16	f55r_16_016	16	654	1427	53	62	_	5.184	0.82	w	#
16	f55r_16_017	17	701	1424	20	22	a	3.324	1.00	a	
16	f55r_16_018	18	723	1466	11	25	_	2.950	1.00	_	~
16	f55r_16_019	19	729	1424	58	19	rz	3.018	1.00	rz	
16	f55r_16_020	20	795	1409	49	49	S4	3.173	1.00	S4	
16	f55r_16_021	21	848	1417	43	37	Lx	3.151	1.00	Lx	
16	f55r_16_022	22	901	1402	52	63	_	4.764	0.61	_	
16	f55r_16_023	23	955	1424	24	21	_	3.444	1.00	_	
16	f55r_16_024	24	983	1401	33	42	_	2.648	0.83	_	
16	f55r_16_025	25	1010	1422	68	24	_	3.326	1.00	_	dot
16	f55r_16_026	26	1085	1424	19	29	eps	4.437	1.00	eps	
16	f55r_16_027	27	1102	1419	30	46	_	6.421	0.60	p	
16	f55r_16_028	28	1135	1430	13	20	_	3.303	1.00	_	
16	f55r_16_029	29	1147	1403	35	46	_	5.013	1.00	_	
16	f55r_16_030	30	1184	1429	21	20	S7	5.049	0.61	_	
16	f55r_16_031	31	1207	1430	16	20	_	4.025	0.82	_	
17	f55r_17_001	1	157	1508	18	19	a	5.696	1.00	a	
17	f55r_17_002	2	178	1483	25	44	_	3.208	1.00	_	
17	f55r_17_003	3	206	1507	61	20	_	4.174	1.00	_	
17	f55r_17_004	4	295	1484	20	43	p	3.677	0.82	p	
17	f55r_17_005	5	308	1506	30	22	_	4.667	0.83	_	
17	f55r_17_006	6	337	1509	9	18	_	5.056	1.00	_	
17	f55r_17_007	7	349	1509	12	19	_	4.359	1.00	_	dot
17	f55r_17_008	8	361	1510	14	18	_	3.700	1.00	_	
17	f55r_17_009	9	379	1487	23	44	_	2.132	1.00	_	
17	f55r_17_010	10	408	1488	49	48	S4	2.416	1.00	S4	
17	f55r_17_011	11	464	1493	41	36	dl	2.349	1.00	dl	
17	f55r_17_012	12	494	1493	32	37	+	2.955	0.81	f	
17	f55r_17_013	13	526	1506	64	24	v	5.087	1.00	v	1|#
17	f55r_17_014	14	601	1469	66	80	g	6.099	0.60	_	
17	f55r_17_015	15	667	1495	28	35	lam	3.145	1.00	lam	
17	f55r_17_016	16	704	1493	28	50	K	2.698	1.00	K	
17	f55r_17_017	17	737	1503	68	29	rz	6.249	0.81	rz	#
17	f55r_17_018	18	816	1509	51	38	nt	3.781	1.00	nt	
17	f55r_17_019	19	870	1475	63	90	g	3.574	1.00	g	
17	f55r_17_020	20	927	1514	26	23	S7	2.745	1.00	S7	
17	f55r_17_021	21	951	1505	27	28	lam	2.633	1.00	lam	
17	f55r_17_022	22	977	1489	47	63	phi	3.195	1.00	phi	5
17	f55r_17_023	23	1019	1493	45	41	S4	2.900	1.00	S4	
17	f55r_17_024	24	1071	1493	45	37	dl	5.449	1.00	dl	
17	f55r_17_025	25	1117	1512	34	19	_	5.705	0.81	_	dot
17	f55r_17_026	26	1149	1512	72	57	_	5.672	1.00	_	dot
18	f55r_18_001	1	153	1576	36	42	_	6.325	0.81	_	
18	f55r_18_002	2	192	1583	26	23	N	4.987	1.00	N	
18	f55r_18_003	3	229	1588	58	21	_	4.314	1.00	_	
18	f55r_18_004	4	288	1566	51	48	_	5.870	0.41	_	1
18	f55r_18_005	5	335	1589	25	25	N	3.725	1.00	N	
18	f55r_18_006	6	375	1566	33	74	bh	4.996	0.59	f	
18	f55r_18_007	7	402	1585	41	44	_	4.360	0.38	f	
18	f55r_18_008	8	437	1591	23	22	N	4.681	1.00	N	
18	f55r_18_009	9	473	1554	92	61	_	3.322	1.00	_	
18	f55r_18_010	10	586	1560	32	54	_	1.906	1.00	_	
18	f55r_18_011	11	637	1593	17	20	a	4.216	1.00	a	
18	f55r_18_012	12	656	1563	41	49	_	3.285	1.00	_	
18	f55r_18_013	13	691	1593	31	23	_	5.460	1.00	_	
18	f55r_18_014	14	732	1580	35	52	_	4.895	0.65	_	
18	f55r_18_015	15	761	1592	12	24	_	2.245	1.00	_	
18	f55r_18_016	16	775	1592	17	21	_	4.960	0.82	_	
18	f55r_18_017	17	811	1598	15	20	_	6.016	1.00	_	
18	f55r_18_018	18	827	1558	22	60	_	5.095	1.00	_	
18	f55r_18_019	19	851	1595	12	24	_	2.245	1.00	_	
18	f55r_18_020	20	865	1598	26	21	_	5.717	1.00	_	
18	f55r_18_021	21	892	1590	3	13	_	3.318	1.00	_	1
18	f55r_18_022	22	896	1595	31	25	_	4.160	1.00	_	
18	f55r_18_023	23	923	1598	46	25	_	5.296	0.60	_	
18	f55r_18_024	24	984	1608	21	19	S7	7.269	0.41	o.	
18	f55r_18_025	25	1015	1574	19	47	_	2.979	1.00	_	
18	f55r_18_026	26	1032	1604	8	19	_	6.208	0.80	_	
18	f55r_18_027	27	1049	1572	43	64	S4	5.066	0.61	f	dot
18	f55r_18_028	28	1102	1585	48	32	dl	2.984	1.00	dl	
18	f55r_18_029	29	1141	1587	32	34	+	3.289	0.62	+	
18	f55r_18_030	30	1180	1590	38	34	Lx	3.271	1.00	Lx	
19	f55r_19_001	1	152	1644	15	74	bh	1.758	1.00	bh	dot
19	f55r_19_002	2	175	1633	57	93	g	4.512	1.00	_	
19	f55r_19_003	3	229	1675	57	17	w	2.182	1.00	w	
19	f55r_19_004	4	298	1674	33	24	Z	2.998	1.00	Z	ot
19	f55r_19_005	5	326	1676	25	37	g	1.797	1.00	g	~
19	f55r_19_006	6	376	1674	31	20	]	3.558	1.00	]	o
19	f55r_19_007	7	415	1648	45	49	L	7.051	0.80	L	
19	f55r_19_008	8	465	1653	46	59	e	3.773	1.00	e	
19	f55r_19_009	9	522	1654	41	53	e	3.651	1.00	e	
19	f55r_19_010	10	565	1645	23	77	bh	1.828	0.70	bh	
19	f55r_19_011	11	588	1675	39	27	e	3.316	1.00	e	#
19	f55r_19_012	12	626	1675	24	35	g	2.297	1.00	g	1
19	f55r_19_013	13	665	1673	19	20	a	5.211	1.00	a	5
19	f55r_19_014	14	688	1666	19	29	tee	4.044	1.00	tee	
19	f55r_19_015	15	704	1668	28	281	_	3.469	0.86	_	5
19	f55r_19_016	16	750	1677	34	22	Z	4.333	0.80	Z	ot
19	f55r_19_017	17	794	1682	35	17	S7	5.663	0.61	]	#
19	f55r_19_018	18	839	1682	17	23	g	3.986	0.79	g	dot
19	f55r_19_019	19	852	1661	36	63	_	7.357	0.60	_	
19	f55r_19_020	20	887	1674	24	44	psi	4.240	1.00	psi	
19	f55r_19_021	21	916	1677	21	26	eps	5.900	1.00	eps	5
19	f55r_19_022	22	942	1682	18	33	g	4.133	1.00	g	5
19	f55r_19_023	23	966	1654	39	55	Z	4.213	0.81	Z	
19	f55r_19_024	24	995	1683	63	16	w	1.673	1.00	w	
19	f55r_19_025	25	1047	1648	41	76	g	3.266	1.00	g	
19	f55r_19_026	26	1096	1675	22	21	a	4.552	1.00	a	1
19	f55r_19_027	27	1130	1653	59	48	_	5.614	1.00	_	1
