line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
2	f54r_02_011	11	1162	316	70	80	S7	2.137	1.00	S7	~
2	f54r_02_012	12	1232	321	101	94	e	3.594	1.00	e	#
2	f54r_02_013	13	1329	321	65	103	g	2.634	1.00	g	~
2	f54r_02_014	14	1422	292	159	148	_	6.200	0.60	_	
2	f54r_02_015	15	1612	253	70	170	_	5.406	0.58	_	
2	f54r_02_016	16	1696	305	104	108	_	6.302	0.60	_	
2	f54r_02_017	17	1827	314	93	53	]	3.270	1.00	]	o
2	f54r_02_018	18	1941	252	84	115	_	3.983	1.00	_	dot
2	f54r_02_019	19	2042	257	51	160	bh	2.016	1.00	bh	dot
2	f54r_02_020	20	2101	325	64	71	S7	1.884	1.00	S7	+
2	f54r_02_021	21	2207	313	54	57	a	4.783	1.00	a	
2	f54r_02_022	22	2267	315	61	61	S7	2.163	1.00	S7	~
2	f54r_02_023	23	2332	286	81	83	lam	2.236	1.00	lam	~
2	f54r_02_024	24	2466	312	99	91	e	3.264	1.00	e	#
2	f54r_02_025	25	2581	230	112	124	wd	3.110	1.00	wd	
2	f54r_02_026	26	2709	226	51	171	bh	2.063	1.00	bh	
2	f54r_02_027	27	2804	252	79	113	K	3.127	1.00	K	
2	f54r_02_028	28	2918	231	177	173	Lx	4.967	0.80	_	#
3	f54r_03_001	1	230	475	56	164	bh	3.306	1.00	bh	
3	f54r_03_002	2	292	532	88	50	]	3.604	1.00	]	o
3	f54r_03_003	3	396	462	120	127	Z	4.785	1.00	Z	
3	f54r_03_004	4	526	520	78	53	]	4.733	1.00	]	dot|o
3	f54r_03_005	5	614	527	59	68	S7	3.611	1.00	S7	dot
3	f54r_03_006	6	662	507	73	151	f	5.208	1.00	f	
3	f54r_03_007	7	763	454	122	165	e	4.359	1.00	e	dot
3	f54r_03_008	8	880	509	87	141	y	2.274	1.00	y	
3	f54r_03_009	9	968	463	105	149	e	3.507	1.00	e	
3	f54r_03_010	10	1059	520	51	54	_	6.076	0.40	o.	
3	f54r_03_011	11	1128	527	45	51	_	7.954	0.80	_	
3	f54r_03_012	12	1170	524	55	51	lam	8.152	0.60	_	7
3	f54r_03_013	13	1213	528	77	94	g	2.457	1.00	g	
3	f54r_03_014	14	1266	469	78	56	Z	5.415	1.00	Z	
3	f54r_03_015	15	1320	474	110	132	S4	4.194	1.00	S4	
3	f54r_03_016	16	1442	488	72	102	f	5.587	0.39	f	
3	f54r_03_017	17	1526	448	201	127	_	3.164	1.00	_	
3	f54r_03_018	18	1771	464	205	161	_	5.902	1.00	_	
3	f54r_03_019	19	1949	514	58	52	_	6.552	0.41	_	1
3	f54r_03_020	20	2048	446	109	124	ch	4.926	1.00	ch	
3	f54r_03_021	21	2202	512	42	67	S	5.558	1.00	S	
3	f54r_03_022	22	2324	512	38	60	S	5.730	0.81	S	#
3	f54r_03_023	23	2439	443	71	134	_	1.883	1.00	_	
3	f54r_03_024	24	2491	511	42	60	_	5.792	0.61	_	
3	f54r_03_025	25	2533	509	38	66	S	2.839	1.00	S	
3	f54r_03_026	26	2573	514	28	55	_	6.757	0.81	_	
3	f54r_03_027	27	2608	431	85	141	_	1.883	1.00	_	dot
3	f54r_03_028	28	2667	500	116	185	_	6.372	1.00	_	
3	f54r_03_029	29	2743	493	83	73	N	4.129	1.00	N	
3	f54r_03_030	30	2819	494	145	153	y	5.366	0.58	_	
3	f54r_03_031	31	2987	468	96	137	S4	4.650	0.81	_	
4	f54r_04_001	1	269	672	63	184	bh	2.909	0.78	bh	
4	f54r_04_002	2	330	731	80	151	y	3.136	0.65	y	
4	f54r_04_003	3	405	721	65	77	lam	3.193	1.00	lam	1
4	f54r_04_004	4	500	679	76	114	_	3.957	1.00	_	dot
4	f54r_04_005	5	593	729	91	56	]	3.725	1.00	]	o
4	f54r_04_006	6	667	734	77	106	g	2.672	1.00	g	~
4	f54r_04_007	7	800	725	136	106	nt	4.161	1.00	nt	
4	f54r_04_008	8	945	738	85	91	S7	3.485	1.00	S7	
4	f54r_04_009	9	1002	674	75	65	#	4.885	1.00	#	
4	f54r_04_010	10	1052	724	95	140	y	3.511	1.00	y	dot
4	f54r_04_011	11	1146	740	175	97	nt	2.987	0.76	_	
4	f54r_04_012	12	1316	663	69	201	bh	1.485	1.00	bh	
4	f54r_04_013	13	1374	748	156	40	w	2.391	1.00	w	
4	f54r_04_014	14	1548	683	103	144	e	4.086	1.00	e	dot
4	f54r_04_015	15	1668	719	109	85	Z	3.709	1.00	#	
4	f54r_04_016	16	1797	728	143	100	nt	3.710	1.00	nt	
4	f54r_04_017	17	1954	674	119	150	Z	3.945	0.64	Z	
4	f54r_04_018	18	2067	656	69	188	bh	1.583	1.00	bh	dot
4	f54r_04_019	19	2152	740	79	83	S7	2.699	1.00	S7	#
4	f54r_04_020	20	2277	731	99	52	m	3.412	1.00	m	~
4	f54r_04_021	21	2390	744	168	44	w	1.739	1.00	w	
4	f54r_04_022	22	2573	729	103	53	m	3.474	1.00	m	~
4	f54r_04_023	23	2685	712	74	75	lam	3.339	1.00	lam	
4	f54r_04_024	24	2734	725	120	116	y	3.046	1.00	y	
4	f54r_04_025	25	2855	676	91	142	f	3.200	1.00	f	
4	f54r_04_026	26	2921	726	155	43	w	2.715	1.00	w	
5	f54r_05_001	1	242	933	93	127	y	2.722	1.00	y	
5	f54r_05_002	2	365	940	92	50	]	2.834	1.00	]	dot|o
5	f54r_05_003	3	472	944	68	89	S7	2.189	1.00	S7	dot
5	f54r_05_004	4	582	926	104	81	Z	3.723	0.76	Z	dot|#
5	f54r_05_005	5	712	935	98	50	]	2.963	1.00	]	o
5	f54r_05_006	6	817	917	61	79	tee	4.130	1.00	tee	
5	f54r_05_007	7	879	902	82	131	f	3.800	1.00	f	
5	f54r_05_008	8	954	952	165	38	w	1.906	1.00	w	
5	f54r_05_009	9	1131	888	41	152	bh	2.231	1.00	bh	
5	f54r_05_010	10	1201	915	103	94	Z	4.252	0.77	Z	
5	f54r_05_011	11	1331	893	105	110	H	3.724	1.00	H	1
5	f54r_05_012	12	1439	841	158	151	_	4.188	1.00	_	
5	f54r_05_013	13	1602	883	119	128	S4	2.621	1.00	S4	
5	f54r_05_014	14	1765	879	80	121	p	2.539	1.00	p	
5	f54r_05_015	15	1828	942	110	54	_	4.270	0.58	w	dot
5	f54r_05_016	16	1952	923	106	69	w	4.190	1.00	w	
5	f54r_05_017	17	2061	862	119	126	_	6.097	0.41	_	
5	f54r_05_018	18	2202	929	133	105	nt	3.996	0.36	nt	dot
5	f54r_05_019	19	2373	831	127	148	_	1.801	1.00	_	
5	f54r_05_020	20	2527	842	70	153	_	2.539	1.00	_	
5	f54r_05_021	21	2577	923	42	68	_	4.879	0.59	g	
5	f54r_05_022	22	2619	911	88	73	#	5.100	1.00	+	
5	f54r_05_023	23	2738	930	49	83	eps	4.906	0.81	eps	
5	f54r_05_024	24	2775	919	66	75	+	4.523	1.00	+	
5	f54r_05_025	25	2875	854	76	135	_	2.500	1.00	_	
5	f54r_05_026	26	2948	928	112	70	_	6.712	0.41	#	dot
6	f54r_06_001	1	257	1107	101	112	S4	3.011	1.00	S4	
6	f54r_06_002	2	377	1139	110	98	nt	4.120	1.00	nt	
6	f54r_06_003	3	493	1086	107	158	Z	4.121	0.47	Z	
6	f54r_06_004	4	599	1061	100	136	L	6.036	0.82	L	
6	f54r_06_005	5	711	1098	112	137	e	2.917	1.00	e	
6	f54r_06_006	6	826	1130	72	71	[	3.165	1.00	[	
6	f54r_06_007	7	905	1153	68	75	S7	2.137	1.00	S7	
6	f54r_06_008	8	978	1090	100	147	e	4.907	1.00	e	dot
6	f54r_06_009	9	1057	1133	126	98	nt	2.791	1.00	nt	
6	f54r_06_010	10	1192	1089	43	147	bh	2.254	1.00	bh	
6	f54r_06_011	11	1243	1140	80	59	]	4.097	1.00	]	o
6	f54r_06_012	12	1339	1077	117	121	_	3.852	1.00	_	dot|dot
6	f54r_06_013	13	1466	1136	90	63	]	3.871	1.00	]	ot
6	f54r_06_014	14	1609	1114	96	94	H	4.057	1.00	H	1
6	f54r_06_015	15	1701	1083	109	234	_	4.302	1.00	_	
6	f54r_06_016	16	1789	1160	160	36	w	2.009	1.00	w	
6	f54r_06_017	17	1929	1142	89	127	y	3.421	1.00	y	
6	f54r_06_018	18	2040	1149	103	49	m	5.037	1.00	m	1
6	f54r_06_019	19	2153	1139	44	86	tee	6.587	0.58	tee	
6	f54r_06_020	20	2200	1127	68	79	lam	3.355	1.00	lam	
6	f54r_06_021	21	2272	1134	129	59	rz	2.063	1.00	rz	
6	f54r_06_022	22	2415	1126	103	83	Z	3.709	0.74	Z	
6	f54r_06_023	23	2541	1080	90	114	L	4.942	1.00	L	
6	f54r_06_024	24	2652	1142	74	47	w	4.016	1.00	w	
6	f54r_06_025	25	2737	1125	55	75	tee	3.697	1.00	tee	
6	f54r_06_026	26	2800	1126	70	68	[	3.165	1.00	[	
6	f54r_06_027	27	2875	1129	134	88	nt	4.134	1.00	nt	
6	f54r_06_028	28	3007	1078	62	163	bh	2.055	1.00	bh	
7	f54r_07_001	1	290	1360	82	56	]	3.391	1.00	]	dot|ot
7	f54r_07_002	2	409	1288	61	185	bh	3.136	1.00	bh	
7	f54r_07_003	3	495	1344	77	73	U	4.309	1.00	U	
7	f54r_07_004	4	568	1374	157	41	w	1.603	1.00	w	
7	f54r_07_005	5	723	1307	56	163	bh	1.357	1.00	bh	
7	f54r_07_006	6	794	1364	47	53	a	5.151	1.00	a	~
7	f54r_07_007	7	865	1283	61	137	_	3.303	1.00	_	
7	f54r_07_008	8	920	1301	48	168	bh	1.864	1.00	bh	
7	f54r_07_009	9	970	1380	66	72	S7	2.323	1.00	S7	#
7	f54r_07_010	10	1069	1363	95	60	]	2.717	1.00	]	dot|o
7	f54r_07_011	11	1160	1372	66	102	g	2.634	1.00	g	~
7	f54r_07_012	12	1242	1366	67	130	psi	3.775	1.00	psi	
7	f54r_07_013	13	1302	1356	63	70	lam	2.705	1.00	lam	7
7	f54r_07_014	14	1372	1267	95	161	_	5.341	0.61	_	
7	f54r_07_015	15	1444	1321	107	117	S4	2.894	1.00	S4	
7	f54r_07_016	16	1568	1347	105	80	dl	5.221	1.00	dl	
7	f54r_07_017	17	1655	1340	72	86	lam	2.840	1.00	lam	
7	f54r_07_018	18	1737	1301	45	171	bh	2.922	1.00	bh	
7	f54r_07_019	19	1796	1376	73	69	S7	3.768	1.00	S7	#
7	f54r_07_020	20	1904	1371	88	83	e	3.357	1.00	e	+
7	f54r_07_021	21	1990	1371	63	96	g	2.687	1.00	g	dot|~
7	f54r_07_022	22	2086	1289	114	122	_	4.511	0.61	nt	
7	f54r_07_023	23	2175	1348	74	73	[	4.277	1.00	[	
7	f54r_07_024	24	2265	1317	51	160	bh	1.836	1.00	bh	
7	f54r_07_025	25	2345	1372	76	78	S7	2.588	1.00	S7	#
7	f54r_07_026	26	2452	1300	114	123	wd	3.418	1.00	wd	
7	f54r_07_027	27	2523	1364	102	137	y	3.805	1.00	y	
7	f54r_07_028	28	2671	1355	77	64	sq	5.621	0.60	sq	?
7	f54r_07_029	29	2772	1280	138	136	Z	4.038	1.00	Z	
7	f54r_07_030	30	2900	1321	144	97	_	5.399	0.63	_	
8	f54r_08_001	1	279	1507	70	171	g	4.679	1.00	g	
8	f54r_08_002	2	369	1565	130	61	rz	2.063	1.00	rz	
8	f54r_08_003	3	511	1556	59	80	tee	3.717	1.00	tee	
8	f54r_08_004	4	582	1517	121	128	S4	2.367	1.00	S4	
8	f54r_08_005	5	723	1542	110	85	dl	4.205	1.00	dl	
8	f54r_08_006	6	829	1576	99	66	Z	4.886	1.00	Z	dot|~
8	f54r_08_007	7	964	1570	57	74	eps	4.696	1.00	eps	~
8	f54r_08_008	8	1052	1582	60	85	g	5.341	1.00	g	~
8	f54r_08_009	9	1177	1495	126	138	Z	5.081	1.00	Z	
8	f54r_08_010	10	1304	1569	86	51	]	3.516	1.00	]	
8	f54r_08_011	11	1353	1491	95	72	nt	5.697	0.58	nt	
8	f54r_08_012	12	1429	1570	90	66	Z	4.366	1.00	Z	7
8	f54r_08_013	13	1560	1570	48	56	a	4.726	1.00	a	~
8	f54r_08_014	14	1634	1474	166	150	_	6.655	1.00	_	
8	f54r_08_015	15	1792	1576	66	93	g	2.265	1.00	g	~
8	f54r_08_016	16	1903	1565	76	126	psi	2.992	1.00	psi	
8	f54r_08_017	17	1994	1563	50	70	eps	4.053	1.00	eps	
8	f54r_08_018	18	2057	1580	163	119	w	5.237	1.00	w	
8	f54r_08_019	19	2227	1562	127	100	nt	3.898	1.00	nt	
8	f54r_08_020	20	2357	1574	102	55	m	4.291	1.00	m	5
8	f54r_08_021	21	2475	1562	86	53	]	4.468	1.00	]	ot
8	f54r_08_022	22	2585	1514	130	138	S4	2.749	1.00	S4	
8	f54r_08_023	23	2736	1534	124	86	dl	2.950	1.00	dl	
8	f54r_08_024	24	2864	1528	150	126	_	6.793	1.00	_	
9	f54r_09_001	1	310	1693	52	150	_	2.073	1.00	_	
9	f54r_09_002	2	337	1746	344	190	_	5.944	1.00	_	
9	f54r_09_003	3	712	1697	105	229	_	6.233	0.62	_	1
9	f54r_09_004	4	830	1754	120	81	S7	4.681	0.52	m	
9	f54r_09_005	5	954	1754	172	81	_	5.510	1.00	_	
9	f54r_09_006	6	1165	1744	62	112	S	3.961	0.65	_	
9	f54r_09_007	7	1225	1769	213	66	_	3.726	1.00	_	
9	f54r_09_008	8	1434	1691	43	145	_	2.384	1.00	_	
9	f54r_09_009	9	1489	1767	157	62	_	4.089	1.00	_	
9	f54r_09_010	10	1678	1707	80	131	p	3.667	1.00	p	
9	f54r_09_011	11	1732	1768	115	72	_	6.872	1.00	_	
9	f54r_09_012	12	1899	1764	98	110	_	6.452	0.40	_	
9	f54r_09_013	13	1991	1783	38	59	tee	5.219	0.43	tee	
9	f54r_09_014	14	2031	1791	30	50	tee	7.025	0.61	g	
9	f54r_09_015	15	2064	1706	29	130	_	4.385	1.00	_	
9	f54r_09_016	16	2099	1708	77	131	_	3.380	1.00	_	
9	f54r_09_017	17	2153	1725	111	234	_	6.591	0.41	_	dot
9	f54r_09_018	18	2297	1766	103	101	Lx	3.543	1.00	Lx	
9	f54r_09_019	19	2428	1681	150	194	g	6.745	0.59	g	1
9	f54r_09_020	20	2605	1674	126	149	_	4.256	1.00	_	
9	f54r_09_021	21	2743	1752	140	54	rz	2.886	1.00	rz	
9	f54r_09_022	22	2912	1761	62	169	_	4.837	1.00	_	5
9	f54r_09_023	23	2982	1780	67	53	S7	4.359	1.00	S7	
10	f54r_10_001	1	290	1972	69	74	lam	2.922	1.00	lam	
10	f54r_10_002	2	367	1991	65	63	S7	2.779	1.00	S7	~
10	f54r_10_003	3	438	1966	67	76	lam	2.801	1.00	lam	
10	f54r_10_004	4	524	1990	55	94	g	5.039	0.80	g	~
10	f54r_10_005	5	585	1974	85	136	psi	3.603	1.00	psi	
10	f54r_10_006	6	670	1971	72	67	lam	2.699	1.00	lam	
10	f54r_10_007	7	735	1964	78	81	lam	2.236	1.00	lam	
10	f54r_10_008	8	802	1871	42	81	S	5.866	1.00	S	
10	f54r_10_009	9	827	1971	70	74	[	4.079	1.00	[	
10	f54r_10_010	10	879	1992	76	109	g	3.828	1.00	g	
10	f54r_10_011	11	932	1945	77	43	Z	5.385	1.00	Z	
10	f54r_10_012	12	1039	1979	88	53	]	3.292	1.00	]	o
10	f54r_10_013	13	1145	1981	101	54	m	4.079	1.00	m	5
10	f54r_10_014	14	1257	1976	130	105	nt	5.166	1.00	nt	
10	f54r_10_015	15	1388	1976	134	53	rz	2.642	1.00	rz	
10	f54r_10_016	16	1526	1974	123	95	nt	3.590	0.82	nt	dot
10	f54r_10_017	17	2127	1964	138	140	_	7.611	0.81	_	ot|?
10	f54r_10_018	18	2288	1982	89	46	]	2.846	1.00	]	o
10	f54r_10_019	19	2352	1894	128	201	g	3.439	1.00	g	
10	f54r_10_020	20	2474	1984	100	52	m	3.464	1.00	m	~
10	f54r_10_021	21	2566	1983	68	90	g	2.634	1.00	g	7
10	f54r_10_022	22	2648	1922	53	152	bh	1.648	1.00	bh	
10	f54r_10_023	23	2703	1991	75	60	S7	3.784	1.00	S7	
10	f54r_10_024	24	2758	1988	90	89	g	2.323	1.00	g	#|7
10	f54r_10_025	25	2875	1969	69	71	lam	2.021	1.00	lam	
10	f54r_10_026	26	2949	1967	101	140	H	6.616	0.40	H	1|o
11	f54r_11_001	1	98	2267	144	64	_	7.310	1.00	_	
11	f54r_11_002	2	237	2298	22	38	_	4.263	1.00	_	
11	f54r_11_003	3	308	2180	73	61	U	4.309	1.00	U	
11	f54r_11_004	4	378	2192	59	99	g	2.827	1.00	g	~
11	f54r_11_005	5	461	2177	64	66	lam	2.705	1.00	lam	
11	f54r_11_006	6	537	2196	61	64	S7	2.053	1.00	S7	~
11	f54r_11_007	7	608	2134	112	136	e	4.360	1.00	e	
11	f54r_11_008	8	715	2189	100	54	m	2.914	1.00	m	~
11	f54r_11_009	9	824	2202	159	36	w	2.418	1.00	w	
11	f54r_11_010	10	1014	2180	126	156	_	8.365	0.60	Z	
11	f54r_11_011	11	1147	2180	107	88	nt	3.697	1.00	nt	
11	f54r_11_012	12	1260	2184	110	47	rz	3.522	1.00	rz	
11	f54r_11_013	13	1337	2200	82	85	g	2.879	1.00	g	~
11	f54r_11_014	14	1441	2285	25	60	_	2.568	1.00	_	
11	f54r_11_015	15	1466	2169	68	72	lam	2.699	1.00	lam	
11	f54r_11_016	16	1538	2174	137	116	nt	3.792	1.00	nt	~
11	f54r_11_017	17	1649	2183	87	133	y	3.262	1.00	y	
11	f54r_11_018	18	1934	2173	78	150	p	5.048	0.79	p	
11	f54r_11_019	19	2004	2196	76	88	g	1.992	1.00	g	?
11	f54r_11_020	20	2071	2182	78	106	y	3.180	1.00	y	7
11	f54r_11_021	21	2166	2107	144	122	Z	4.106	1.00	Z	
11	f54r_11_022	22	2318	2173	87	61	]	4.463	1.00	]	dot|ot
11	f54r_11_023	23	2418	2188	66	87	g	5.347	1.00	g	
11	f54r_11_024	24	2498	2179	73	110	y	3.406	1.00	y	5
11	f54r_11_025	25	2579	2172	38	65	S	4.446	1.00	S	
11	f54r_11_026	26	2641	2167	81	56	]	4.742	1.00	]	ot
11	f54r_11_027	27	2749	2171	92	78	#	4.465	1.00	#	~
11	f54r_11_028	28	2860	2185	83	68	S7	3.123	1.00	S7	#
12	f54r_12_001	1	36	2307	61	114	_	5.702	0.60	L	~
12	f54r_12_002	2	86	2351	149	185	_	6.956	0.61	_	1|1|?|dot|o|?|dot
12	f54r_12_003	3	431	2388	62	71	_	4.736	0.61	_	~
12	f54r_12_004	4	519	2351	95	121	Z	2.785	1.00	Z	dot
12	f54r_12_005	5	621	2386	128	95	nt	3.710	1.00	nt	
12	f54r_12_006	6	720	2399	92	115	g	4.038	0.60	y	1
12	f54r_12_007	7	850	2394	45	51	a	5.366	1.00	a	~
12	f54r_12_008	8	907	2394	62	68	S7	2.329	1.00	S7	
12	f54r_12_009	9	980	2370	66	79	lam	3.102	1.00	lam	
12	f54r_12_010	10	1080	2397	100	90	e	3.594	1.00	e	#
12	f54r_12_011	11	1177	2330	125	117	wd	3.430	1.00	wd	
12	f54r_12_012	12	1311	2342	49	167	bh	1.853	1.00	bh	
12	f54r_12_013	13	1397	2355	67	104	K	3.535	1.00	K	
12	f54r_12_014	14	1465	2296	116	187	_	5.807	1.00	_	#
12	f54r_12_015	15	1594	2361	67	84	tee	4.346	0.62	tee	
12	f54r_12_016	16	1690	2380	122	65	v	3.387	1.00	v	1
12	f54r_12_017	17	1791	2393	98	120	y	3.867	1.00	y	5
12	f54r_12_018	18	1895	2384	88	51	]	3.582	1.00	]	o
12	f54r_12_019	19	1984	2378	134	60	rz	2.845	1.00	rz	
12	f54r_12_020	20	2125	2402	66	76	S7	2.199	1.00	S7	+
12	f54r_12_021	21	2184	2398	74	90	g	2.842	1.00	g	~
12	f54r_12_022	22	2312	2376	68	79	lam	4.313	1.00	lam	
12	f54r_12_023	23	2400	2397	143	94	nt	5.682	1.00	nt	~
12	f54r_12_024	24	2523	2389	79	129	y	3.654	1.00	y	
12	f54r_12_025	25	2631	2322	95	157	e	3.767	1.00	e	
12	f54r_12_026	26	2709	2387	47	52	_	5.820	0.62	o.	dot
12	f54r_12_027	27	2779	2387	97	50	m	3.540	1.00	m	~
12	f54r_12_028	28	2867	2394	86	89	g	3.865	1.00	g	7
12	f54r_12_029	29	2972	2330	48	157	bh	2.231	1.00	bh	
13	f54r_13_001	1	275	2593	142	58	rz	2.689	1.00	rz	?|?|1
13	f54r_13_002	2	445	2542	82	113	_	2.844	1.00	_	
13	f54r_13_003	3	488	2512	122	215	g	2.391	1.00	g	dot
13	f54r_13_004	4	609	2588	86	59	w	5.031	1.00	w	
13	f54r_13_005	5	694	2598	67	75	S7	1.884	1.00	S7	
13	f54r_13_006	6	770	2590	60	66	o.	5.337	1.00	o.	
13	f54r_13_007	7	835	2586	123	55	rz	2.260	1.00	rz	
13	f54r_13_008	8	943	2600	67	86	g	3.462	1.00	g	1
13	f54r_13_009	9	1035	2545	99	214	_	4.313	1.00	_	
13	f54r_13_010	10	1114	2606	128	42	w	2.253	1.00	w	
13	f54r_13_011	11	1244	2545	53	173	bh	2.643	1.00	bh	
13	f54r_13_012	12	1324	2613	95	61	Z	3.724	1.00	Z	?
13	f54r_13_013	13	1424	2607	59	100	g	2.373	1.00	g	~
13	f54r_13_014	14	1555	2581	74	76	sq	4.507	0.63	sq	~
13	f54r_13_015	15	1643	2580	51	81	tee	4.109	1.00	tee	
13	f54r_13_016	16	1717	2577	96	85	H	3.529	1.00	H	1|o
13	f54r_13_017	17	1837	2610	48	52	a	6.286	1.00	a	5
13	f54r_13_018	18	1902	2613	104	71	e	3.232	1.00	e	dot|+
13	f54r_13_019	19	2015	2558	98	116	S4	3.437	1.00	S4	
13	f54r_13_020	20	2135	2571	106	85	dl	3.648	1.00	dl	
13	f54r_13_021	21	2264	2545	74	113	p	3.555	1.00	p	
13	f54r_13_022	22	2313	2590	127	61	_	4.489	1.00	_	
13	f54r_13_023	23	2428	2600	65	159	_	6.148	1.00	_	
13	f54r_13_024	24	2517	2599	182	58	_	2.751	1.00	_	
13	f54r_13_025	25	2721	2585	75	152	p	2.045	1.00	p	
13	f54r_13_026	26	2801	2602	230	87	_	5.094	1.00	_	
14	f54r_14_001	1	26	2814	47	119	_	6.688	0.61	_	
14	f54r_14_002	2	309	2802	80	83	H	3.839	1.00	H	o|1
14	f54r_14_003	3	414	2810	91	57	]	2.717	1.00	]	ot
14	f54r_14_004	4	514	2815	110	102	nt	3.697	1.00	nt	
14	f54r_14_005	5	638	2810	124	59	rz	3.311	1.00	rz	
14	f54r_14_006	6	740	2824	74	95	g	2.930	1.00	g	~
14	f54r_14_007	7	865	2824	72	97	g	2.817	1.00	g	~
14	f54r_14_008	8	951	2811	87	116	psi	2.845	1.00	psi	
14	f54r_14_009	9	1021	2786	137	88	Lx	5.051	0.63	_	
14	f54r_14_010	10	1155	2708	77	167	_	4.859	0.82	_	
14	f54r_14_011	11	1236	2809	65	70	lam	2.801	1.00	lam	1
14	f54r_14_012	12	1350	2811	85	60	]	4.599	1.00	]	o
14	f54r_14_013	13	1452	2821	109	50	m	4.411	1.00	m	5
14	f54r_14_014	14	1568	2815	111	99	nt	3.590	0.82	nt	
14	f54r_14_015	15	1677	2810	126	53	rz	2.504	1.00	rz	
14	f54r_14_016	16	1801	2811	118	107	nt	3.859	1.00	nt	
14	f54r_14_017	17	1933	2769	111	154	phi	3.975	0.82	phi	
14	f54r_14_018	18	2053	2829	75	76	S7	2.820	1.00	S7	#
14	f54r_14_019	19	2181	2753	79	117	_	2.713	1.00	_	
14	f54r_14_020	20	2224	2817	95	135	y	2.959	1.00	y	
14	f54r_14_021	21	2303	2817	83	119	y	2.367	1.00	y	
14	f54r_14_022	22	2392	2801	64	75	lam	3.102	1.00	lam	
14	f54r_14_023	23	2464	2773	112	120	S4	2.651	1.00	S4	
14	f54r_14_024	24	2596	2818	94	51	m	3.172	1.00	m	
14	f54r_14_025	25	2691	2816	49	52	a	4.726	1.00	a	
14	f54r_14_026	26	2747	2810	81	75	#	5.195	1.00	#	
14	f54r_14_027	27	2836	2811	212	89	_	5.094	0.64	_	dot
15	f54r_15_001	1	318	2946	252	146	_	5.797	1.00	_	
15	f54r_15_002	2	569	3028	37	53	_	5.304	1.00	_	
15	f54r_15_003	3	658	3025	234	63	_	3.599	1.00	_	
15	f54r_15_004	4	881	3027	62	61	N	4.388	1.00	N	
15	f54r_15_005	5	992	2942	73	138	_	2.703	1.00	_	
15	f54r_15_006	6	1092	2994	100	135	_	5.556	1.00	_	
15	f54r_15_007	7	1191	3026	64	57	_	6.384	1.00	_	
15	f54r_15_008	8	1273	2966	112	127	S4	2.745	1.00	S4	
15	f54r_15_009	9	1400	3030	107	80	e	3.121	1.00	e	dot|+
15	f54r_15_010	10	1522	3024	58	57	a	4.703	1.00	a	5
15	f54r_15_011	11	1592	3029	92	83	e	3.357	1.00	e	#
