line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
3	f57v_03_001	1	363	331	60	57	S4	3.866	1.00	S4	
3	f57v_03_002	2	435	325	68	51	_	5.511	1.00	_	
3	f57v_03_003	3	506	334	52	61	Lx	4.009	1.00	Lx	
3	f57v_03_004	4	561	342	42	51	ch	7.143	0.39	w	#
3	f57v_03_005	5	611	340	36	38	lam	3.241	1.00	lam	
3	f57v_03_006	6	653	308	28	65	_	2.897	1.00	_	
3	f57v_03_007	7	680	315	24	89	bh	1.669	1.00	bh	
3	f57v_03_008	8	695	382	20	29	S	3.041	1.00	S	
3	f57v_03_009	9	716	311	53	62	Z	5.613	1.00	Z	
3	f57v_03_010	10	766	324	39	45	wd	5.134	1.00	wd	
3	f57v_03_011	11	813	312	25	63	_	3.407	1.00	_	
3	f57v_03_012	12	849	338	42	36	H	3.257	1.00	H	
3	f57v_03_013	13	904	330	39	61	e	4.797	1.00	e	dot
3	f57v_03_014	14	940	323	52	90	g	4.038	1.00	g	
3	f57v_03_015	15	989	328	25	52	_	1.937	1.00	_	
3	f57v_03_016	16	1010	360	59	20	w	2.573	1.00	w	
3	f57v_03_017	17	1056	353	47	45	y	3.506	1.00	y	
3	f57v_03_018	18	1101	353	38	44	y	4.262	1.00	y	
3	f57v_03_019	19	1175	325	45	66	e	4.988	1.00	e	
3	f57v_03_020	20	1220	312	28	64	_	2.286	1.00	_	
3	f57v_03_021	21	1246	321	41	79	_	7.084	0.40	_	
3	f57v_03_022	22	1287	347	35	34	e	4.559	1.00	e	#
3	f57v_03_023	23	1319	314	50	55	wd	3.692	1.00	wd	
3	f57v_03_024	24	1364	312	33	85	bh	2.208	1.00	bh	
3	f57v_03_025	25	1381	339	43	57	y	3.045	1.00	y	
3	f57v_03_026	26	1422	348	38	19	w	5.897	0.42	_	
4	f57v_04_001	1	393	427	28	34	eps	4.842	1.00	eps	7
4	f57v_04_002	2	429	399	55	86	_	4.462	1.00	_	
4	f57v_04_003	3	473	430	37	60	psi	2.847	1.00	psi	
4	f57v_04_004	4	520	396	24	61	_	3.984	1.00	_	
4	f57v_04_005	5	552	404	51	57	Z	4.421	1.00	Z	
4	f57v_04_006	6	618	432	47	33	e	3.485	1.00	e	dot|+
4	f57v_04_007	7	670	416	29	38	lam	2.527	1.00	lam	
4	f57v_04_008	8	708	421	52	33	_	5.365	1.00	_	1
4	f57v_04_009	9	762	427	57	20	rz	3.293	1.00	rz	
4	f57v_04_010	10	827	430	44	33	e	3.257	1.00	e	dot|#
4	f57v_04_011	11	883	404	45	89	_	5.637	0.58	_	
4	f57v_04_012	12	941	426	37	65	psi	4.553	1.00	psi	
4	f57v_04_013	13	980	429	20	30	eps	3.443	1.00	eps	
4	f57v_04_014	14	1005	437	67	19	w	2.130	1.00	w	
4	f57v_04_015	15	1078	423	30	32	[	4.916	0.61	[	
4	f57v_04_016	16	1136	425	39	32	lam	3.023	1.00	lam	
4	f57v_04_017	17	1178	428	38	49	y	3.011	1.00	y	5
4	f57v_04_018	18	1222	438	37	22	Z	4.547	0.63	Z	#
4	f57v_04_019	19	1262	439	34	27	S7	3.735	1.00	S7	
4	f57v_04_020	20	1297	433	29	33	lam	2.830	1.00	lam	7
4	f57v_04_021	21	1339	432	46	27	]	4.481	1.00	]	o
4	f57v_04_022	22	1395	405	55	55	Z	4.166	1.00	Z	
5	f57v_05_001	1	395	522	33	30	S7	4.014	1.00	S7	
5	f57v_05_002	2	416	483	31	32	#	4.525	0.62	+	
5	f57v_05_003	3	442	517	27	32	lam	4.525	1.00	lam	dot|1
5	f57v_05_004	4	487	488	47	92	_	5.401	1.00	_	
5	f57v_05_005	5	533	485	45	49	wd	3.115	1.00	wd	
5	f57v_05_006	6	577	508	60	26	rz	3.518	1.00	rz	
5	f57v_05_007	7	652	500	46	38	dl	6.695	0.40	Lx	#
5	f57v_05_008	8	712	509	51	36	e	3.343	1.00	e	#
5	f57v_05_009	9	775	477	57	95	_	6.186	1.00	_	
5	f57v_05_010	10	828	512	28	57	_	5.458	1.00	_	
5	f57v_05_011	11	855	502	37	32	lam	3.264	1.00	lam	
5	f57v_05_012	12	908	499	46	53	H	6.142	0.58	H	
5	f57v_05_013	13	968	515	51	23	m	4.026	1.00	_	o|1
5	f57v_05_014	14	1023	517	56	17	w	2.001	1.00	w	
5	f57v_05_015	15	1084	510	44	21	]	4.132	1.00	]	o
5	f57v_05_016	16	1135	512	31	34	S7	2.142	1.00	S7	
5	f57v_05_017	17	1158	483	40	28	#	5.196	1.00	#	dot
5	f57v_05_018	18	1202	510	51	39	e	5.408	1.00	e	#
5	f57v_05_019	19	1252	480	49	51	wd	3.115	1.00	wd	
5	f57v_05_020	20	1282	508	47	54	y	2.923	1.00	y	
5	f57v_05_021	21	1339	478	58	49	Z	4.339	1.00	Z	
5	f57v_05_022	22	1398	499	46	53	Z	5.164	0.43	Z	dot|o
5	f57v_05_023	23	1437	486	23	85	_	5.035	0.59	_	
6	f57v_06_001	1	398	557	41	72	_	4.855	0.60	_	
6	f57v_06_002	2	439	597	22	25	a	5.225	1.00	a	1
6	f57v_06_003	3	470	585	31	35	lam	3.762	1.00	lam	
6	f57v_06_004	4	505	563	24	77	bh	1.588	1.00	bh	
6	f57v_06_005	5	531	596	28	32	S7	2.825	1.00	S7	
6	f57v_06_006	6	554	559	37	36	#	4.681	1.00	#	
6	f57v_06_007	7	601	567	48	61	e	3.654	1.00	e	dot
6	f57v_06_008	8	657	590	17	26	g	3.882	1.00	g	5
6	f57v_06_009	9	686	584	34	27	w	4.261	0.59	_	
6	f57v_06_010	10	721	583	21	34	tee	3.075	1.00	tee	
6	f57v_06_011	11	747	586	29	28	o.	4.936	1.00	o.	
6	f57v_06_012	12	791	578	47	39	H	3.244	1.00	H	
6	f57v_06_013	13	855	561	36	52	_	2.823	1.00	_	
6	f57v_06_014	14	877	555	49	90	g	3.291	1.00	g	dot
6	f57v_06_015	15	927	589	33	22	w	3.320	1.00	w	
6	f57v_06_016	16	964	591	27	31	S7	2.043	1.00	S7	
6	f57v_06_017	17	982	588	50	54	y	3.535	1.00	y	
6	f57v_06_018	18	1039	583	45	32	H	3.224	1.00	H	1|o
6	f57v_06_019	19	1097	595	46	22	m	3.821	1.00	m	~
6	f57v_06_020	20	1149	597	45	49	_	5.661	1.00	_	
6	f57v_06_021	21	1182	554	32	62	_	4.211	0.63	f	
6	f57v_06_022	22	1209	587	43	61	y	3.855	1.00	y	
6	f57v_06_023	23	1254	587	15	30	S	3.838	1.00	S	
6	f57v_06_024	24	1280	562	46	52	L	4.419	1.00	L	
6	f57v_06_025	25	1338	591	20	25	_	5.656	0.81	g	~
6	f57v_06_026	26	1391	578	61	49	H	4.862	1.00	H	
7	f57v_07_001	1	414	684	38	24	w	4.670	1.00	w	
7	f57v_07_002	2	456	675	24	33	tee	4.258	1.00	tee	
7	f57v_07_003	3	487	678	28	29	o.	4.388	1.00	o.	
7	f57v_07_004	4	507	677	45	61	y	4.067	1.00	y	
7	f57v_07_005	5	557	670	19	34	tee	3.606	1.00	tee	
7	f57v_07_006	6	580	655	40	64	f	2.104	1.00	f	
7	f57v_07_007	7	613	682	56	19	w	3.340	1.00	w	
7	f57v_07_008	8	673	667	50	40	Lx	3.213	0.81	Lx	
7	f57v_07_009	9	728	656	58	45	dl	4.715	1.00	dl	
7	f57v_07_010	10	774	674	26	28	o.	3.742	1.00	o.	
7	f57v_07_011	11	804	654	62	60	S4	3.565	1.00	S4	
7	f57v_07_012	12	875	659	47	36	dl	4.979	1.00	dl	
7	f57v_07_013	13	914	660	59	47	Lx	3.173	1.00	S4	
7	f57v_07_014	14	1000	638	58	31	dl	3.799	1.00	dl	
7	f57v_07_015	15	1065	665	29	53	y	5.538	1.00	y	
7	f57v_07_016	16	1091	659	43	44	+	5.038	0.81	+	
7	f57v_07_017	17	1156	638	37	60	_	3.153	1.00	f	
7	f57v_07_018	18	1184	678	21	23	S7	5.990	0.60	_	
7	f57v_07_019	19	1204	640	51	32	dl	3.799	1.00	dl	
7	f57v_07_020	20	1230	678	53	28	v	5.140	1.00	v	
7	f57v_07_021	21	1277	680	31	56	_	6.134	1.00	_	
7	f57v_07_022	22	1308	644	32	56	y	4.858	0.58	L	
7	f57v_07_023	23	1333	683	29	20	lam	2.907	0.81	lam	
7	f57v_07_024	24	1374	663	58	36	nt	4.681	0.55	nt	
7	f57v_07_025	25	1438	678	22	24	_	2.421	1.00	_	dot
8	f57v_08_001	1	402	759	45	22	]	6.420	0.40	Z	
8	f57v_08_002	2	450	761	36	47	_	4.909	0.59	f	dot
8	f57v_08_003	3	506	761	18	27	_	4.201	0.83	_	
8	f57v_08_004	4	524	731	60	52	_	3.088	0.84	_	
8	f57v_08_005	5	582	727	26	57	_	2.042	1.00	_	
8	f57v_08_006	6	602	761	37	25	Z	5.179	0.80	Z	
8	f57v_08_007	7	635	768	26	19	lam	2.907	0.63	lam	
8	f57v_08_008	8	682	750	15	36	_	2.363	0.55	_	
8	f57v_08_009	9	691	750	19	37	S	3.836	0.79	S	
8	f57v_08_010	10	714	756	27	20	Z	5.819	0.42	Z	
8	f57v_08_011	11	741	748	22	33	S	4.181	0.42	S	
8	f57v_08_012	12	794	726	75	72	_	6.725	0.61	_	
8	f57v_08_013	13	877	764	28	58	_	5.821	1.00	_	
8	f57v_08_014	14	952	776	19	34	tee	6.908	0.81	tee	
8	f57v_08_015	15	990	789	16	12	_	4.235	1.00	_	
8	f57v_08_016	16	1042	786	10	14	_	3.020	1.00	_	
8	f57v_08_017	17	1116	799	5	13	_	3.576	1.00	_	dot
9	f57v_09_001	1	608	849	16	19	_	10.217	0.80	_	~
9	f57v_09_002	2	627	840	19	17	_	6.198	1.00	_	
9	f57v_09_003	3	646	832	9	40	_	4.876	1.00	_	
9	f57v_09_004	4	672	841	24	43	g	7.817	0.41	_	
9	f57v_09_005	5	688	785	44	87	_	6.608	1.00	_	
9	f57v_09_006	6	735	803	20	38	_	4.115	0.80	_	
9	f57v_09_007	7	777	805	61	58	_	4.758	1.00	_	
9	f57v_09_008	8	835	812	36	42	y	7.191	0.80	y	1
9	f57v_09_009	9	896	811	126	80	_	6.830	1.00	_	
9	f57v_09_010	10	1025	831	17	21	_	3.714	0.60	_	
9	f57v_09_011	11	1038	834	13	15	_	3.688	1.00	_	1|1
9	f57v_09_012	12	1054	805	21	48	_	4.391	0.60	_	
9	f57v_09_013	13	1086	834	10	15	_	2.813	1.00	_	
9	f57v_09_014	14	1096	838	10	13	_	3.279	1.00	_	1
9	f57v_09_015	15	1108	845	16	12	_	3.773	1.00	_	dot
9	f57v_09_016	16	1135	797	31	70	bh	5.064	0.40	phi	
10	f57v_10_001	1	746	891	27	24	Z	10.804	0.40	_	
10	f57v_10_002	2	884	905	18	43	_	7.041	0.80	_	o
10	f57v_10_003	3	895	882	88	77	_	7.513	1.00	_	~|?|?
10	f57v_10_004	4	977	909	13	45	_	5.456	1.00	_	?
10	f57v_10_005	5	988	905	4	21	_	5.368	1.00	_	
10	f57v_10_006	6	994	900	4	11	_	6.295	1.00	_	
11	f57v_11_001	1	386	984	56	48	S4	3.920	1.00	S4	
11	f57v_11_002	2	450	983	38	47	dl	4.856	0.81	f	
11	f57v_11_003	3	476	993	42	36	Lx	4.241	1.00	Lx	
11	f57v_11_004	4	758	997	23	50	_	7.624	0.40	_	
11	f57v_11_005	5	804	991	17	30	eps	4.908	0.81	eps	1
11	f57v_11_006	6	823	994	23	29	S7	3.695	1.00	S7	
11	f57v_11_007	7	853	993	16	33	eps	3.856	1.00	eps	~
11	f57v_11_008	8	873	972	47	44	wd	2.955	1.00	wd	
11	f57v_11_009	9	921	993	27	25	[	4.032	0.81	[	1
11	f57v_11_010	10	958	995	27	19	]	5.338	0.79	]	
11	f57v_11_011	11	985	992	26	39	g	7.468	0.40	tee	
11	f57v_11_012	12	1011	993	20	31	g	4.431	1.00	g	~
11	f57v_11_013	13	1058	994	36	21	m	3.251	1.00	m	5
11	f57v_11_014	14	1098	992	24	23	_	2.275	1.00	_	
11	f57v_11_015	15	1131	986	38	34	H	3.513	1.00	H	1
11	f57v_11_016	16	1160	955	52	97	g	4.470	1.00	g	o
11	f57v_11_017	17	1204	984	56	24	rz	2.849	1.00	rz	
11	f57v_11_018	18	1266	984	33	55	psi	2.866	1.00	psi	
11	f57v_11_019	19	1298	989	22	27	eps	4.052	1.00	eps	
11	f57v_11_020	20	1321	992	55	18	w	3.945	1.00	w	
11	f57v_11_021	21	1382	985	29	21	o.	6.498	0.61	_	
11	f57v_11_022	22	1415	961	23	47	_	2.768	1.00	_	
11	f57v_11_023	23	1439	979	21	30	g	4.847	0.59	g	
12	f57v_12_001	1	405	1048	26	77	bh	2.805	0.60	bh	
12	f57v_12_002	2	424	1104	29	24	lam	7.162	0.80	lam	
12	f57v_12_003	3	439	1035	29	67	_	4.211	0.40	_	
12	f57v_12_004	4	474	1067	32	30	_	4.627	0.42	_	
12	f57v_12_005	5	508	1070	29	26	o.	4.397	1.00	o.	
12	f57v_12_006	6	542	1072	34	20	_	5.941	0.80	_	
12	f57v_12_007	7	562	1095	34	25	lam	4.591	0.60	_	
12	f57v_12_008	8	808	1032	23	58	_	3.854	1.00	_	
12	f57v_12_009	9	840	1041	21	70	bh	2.392	1.00	bh	
12	f57v_12_010	10	876	1064	24	26	o.	3.977	1.00	o.	
12	f57v_12_011	11	903	1069	23	29	S7	1.785	1.00	S7	
12	f57v_12_012	12	926	1063	28	34	lam	2.522	1.00	lam	
12	f57v_12_013	13	958	1074	26	30	S7	2.399	1.00	S7	~
12	f57v_12_014	14	992	1040	48	66	e	4.229	1.00	e	
12	f57v_12_015	15	1040	1065	25	39	g	3.085	1.00	g	~
12	f57v_12_016	16	1090	1067	49	66	_	5.184	0.57	_	dot|dot|5|?
12	f57v_12_017	17	1146	1049	33	47	_	5.011	1.00	_	dot
12	f57v_12_018	18	1178	1067	29	31	lam	4.042	1.00	lam	
12	f57v_12_019	19	1208	1074	25	38	g	2.264	1.00	g	~
12	f57v_12_020	20	1270	1060	38	41	H	6.023	1.00	H	1|o
12	f57v_12_021	21	1316	1064	25	35	tee	3.904	1.00	tee	
12	f57v_12_022	22	1358	1041	33	51	_	2.859	1.00	_	dot
12	f57v_12_023	23	1394	1070	28	49	psi	3.540	1.00	psi	dot
12	f57v_12_024	24	1430	1047	30	53	_	4.751	0.80	_	
13	f57v_13_001	1	388	1154	41	48	y	2.927	0.78	y	
13	f57v_13_002	2	433	1122	53	58	_	4.436	0.82	_	1
13	f57v_13_003	3	496	1118	42	56	_	3.413	1.00	_	
13	f57v_13_004	4	542	1134	34	48	f	3.545	0.62	f	
13	f57v_13_005	5	572	1154	58	18	w	2.132	1.00	w	
13	f57v_13_006	6	615	1151	40	54	y	3.521	1.00	y	
13	f57v_13_007	7	662	1150	44	22	m	4.003	1.00	m	
13	f57v_13_008	8	712	1154	41	32	#	4.849	0.61	#	
13	f57v_13_009	9	742	1145	42	50	y	2.368	1.00	y	
13	f57v_13_010	10	772	1147	37	44	g	3.073	1.00	g	~
13	f57v_13_011	11	830	1148	44	19	m	3.971	1.00	m	~
13	f57v_13_012	12	879	1151	70	17	w	1.645	1.00	w	
13	f57v_13_013	13	956	1145	30	28	lam	2.719	1.00	lam	
13	f57v_13_014	14	988	1143	54	39	nt	4.208	1.00	nt	~
13	f57v_13_015	15	1027	1141	45	50	y	3.535	1.00	y	
13	f57v_13_016	16	1061	1110	50	89	g	2.564	1.00	g	
13	f57v_13_017	17	1114	1140	22	34	eps	3.831	1.00	eps	
13	f57v_13_018	18	1130	1146	35	42	g	3.248	1.00	g	
13	f57v_13_019	19	1161	1111	15	29	S	4.059	1.00	S	
13	f57v_13_020	20	1186	1114	49	61	y	6.658	0.59	_	
13	f57v_13_021	21	1231	1144	53	23	rz	2.772	1.00	rz	
13	f57v_13_022	22	1283	1142	41	43	nt	4.487	1.00	nt	
13	f57v_13_023	23	1329	1143	48	24	rz	2.302	1.00	rz	
13	f57v_13_024	24	1377	1149	35	57	_	4.830	0.81	_	
13	f57v_13_025	25	1404	1151	56	47	_	6.256	0.80	_	ot|dot|~
14	f57v_14_001	1	398	1238	26	27	o.	4.210	1.00	o.	
14	f57v_14_002	2	426	1244	28	28	S7	2.487	1.00	S7	
14	f57v_14_003	3	461	1229	35	43	p	3.540	1.00	p	
14	f57v_14_004	4	488	1195	21	28	g	4.701	0.80	g	
14	f57v_14_005	5	517	1236	27	27	o.	3.046	1.00	o.	
14	f57v_14_006	6	546	1241	25	25	S7	2.898	1.00	S7	
14	f57v_14_007	7	569	1234	34	33	lam	4.182	1.00	lam	
14	f57v_14_008	8	588	1238	45	50	y	4.202	1.00	y	~
14	f57v_14_009	9	631	1197	19	34	S	3.662	1.00	S	
14	f57v_14_010	10	650	1234	39	22	]	3.929	1.00	]	o
14	f57v_14_011	11	694	1231	28	38	g	2.376	1.00	g	
14	f57v_14_012	12	719	1272	9	20	_	3.302	1.00	_	5
14	f57v_14_013	13	729	1197	23	59	_	3.209	1.00	_	
14	f57v_14_014	14	753	1225	60	35	nt	5.035	1.00	nt	
14	f57v_14_015	15	800	1233	40	40	g	3.188	0.82	y	1
14	f57v_14_016	16	856	1227	46	67	_	5.534	0.82	_	dot|+
14	f57v_14_017	17	905	1227	20	21	a	4.452	1.00	a	1
14	f57v_14_018	18	933	1228	39	35	e	2.887	1.00	e	#
14	f57v_14_019	19	978	1222	22	27	lam	5.939	0.61	a	1
14	f57v_14_020	20	1014	1207	44	62	e	6.033	0.80	_	dot
14	f57v_14_021	21	1063	1227	33	23	]	4.460	1.00	]	o
14	f57v_14_022	22	1101	1188	54	86	g	3.579	1.00	g	
14	f57v_14_023	23	1151	1227	24	25	S7	2.424	1.00	S7	
14	f57v_14_024	24	1183	1203	27	72	phi	2.126	0.59	phi	
14	f57v_14_025	25	1215	1223	39	25	]	3.947	1.00	]	o
14	f57v_14_026	26	1267	1194	26	52	_	2.591	1.00	_	
14	f57v_14_027	27	1291	1230	52	19	w	2.421	1.00	w	
14	f57v_14_028	28	1320	1225	47	50	y	3.535	1.00	y	
14	f57v_14_029	29	1366	1222	28	29	lam	2.706	1.00	lam	
14	f57v_14_030	30	1405	1225	23	31	eps	5.594	1.00	eps	1
14	f57v_14_031	31	1443	1234	17	27	_	6.994	0.60	g	
15	f57v_15_001	1	403	1293	44	56	wd	3.108	1.00	wd	
15	f57v_15_002	2	447	1294	24	76	bh	1.670	1.00	bh	
15	f57v_15_003	3	468	1320	33	46	y	3.091	1.00	y	
15	f57v_15_004	4	502	1323	55	32	nt	3.504	0.81	nt	
15	f57v_15_005	5	561	1294	19	78	bh	1.667	1.00	bh	
15	f57v_15_006	6	584	1324	55	20	w	2.421	1.00	w	
15	f57v_15_007	7	646	1323	16	34	eps	6.704	0.62	K	
15	f57v_15_008	8	654	1291	33	65	_	5.359	1.00	_	dot
15	f57v_15_009	9	692	1308	28	32	lam	3.229	1.00	lam	
15	f57v_15_010	10	728	1312	30	23	w	4.258	1.00	w	
15	f57v_15_011	11	763	1303	22	33	tee	3.075	1.00	tee	
15	f57v_15_012	12	793	1307	52	51	_	5.805	1.00	_	
15	f57v_15_013	13	848	1307	24	29	lam	2.515	1.00	lam	
15	f57v_15_014	14	892	1313	45	22	m	3.997	1.00	m	~
15	f57v_15_015	15	933	1313	33	39	g	2.286	1.00	g	
15	f57v_15_016	16	960	1275	54	92	g	4.228	1.00	g	
15	f57v_15_017	17	1027	1311	21	25	a	4.139	1.00	a	1
15	f57v_15_018	18	1052	1315	24	29	S7	2.537	1.00	S7	
15	f57v_15_019	19	1080	1315	43	36	e	4.434	1.00	e	#
15	f57v_15_020	20	1128	1313	19	33	g	3.554	1.00	g	1
15	f57v_15_021	21	1163	1310	44	21	m	3.830	1.00	m	~
15	f57v_15_022	22	1212	1312	58	18	w	2.370	1.00	w	
15	f57v_15_023	23	1285	1308	21	22	a	3.599	1.00	a	1
15	f57v_15_024	24	1305	1307	29	39	g	2.816	1.00	g	
15	f57v_15_025	25	1345	1289	53	44	S4	2.922	1.00	S4	~
15	f57v_15_026	26	1411	1294	49	34	dl	4.588	1.00	dl	
16	f57v_16_001	1	405	1406	22	42	eps	3.856	1.00	eps	
16	f57v_16_002	2	425	1400	28	36	+	2.819	1.00	+	
16	f57v_16_003	3	465	1412	29	21	S7	5.781	0.59	Z	
16	f57v_16_004	4	497	1412	14	22	_	3.720	1.00	_	
16	f57v_16_005	5	508	1362	27	37	lam	2.445	0.57	lam	
16	f57v_16_006	6	530	1374	25	57	_	2.127	1.00	_	
16	f57v_16_007	7	554	1402	27	32	_	5.021	0.42	_	
16	f57v_16_008	8	575	1407	26	56	y	4.420	1.00	y	dot
16	f57v_16_009	9	599	1402	17	48	_	2.794	0.83	_	
16	f57v_16_010	10	616	1402	62	26	_	4.283	1.00	_	
16	f57v_16_011	11	674	1400	29	28	N	3.758	1.00	N	
16	f57v_16_012	12	721	1373	40	55	ch	5.146	1.00	ch	
16	f57v_16_013	13	777	1401	34	28	N	5.071	0.60	v	
16	f57v_16_014	14	841	1404	14	27	S	4.303	1.00	S	
16	f57v_16_015	15	889	1372	21	67	_	2.567	1.00	_	
16	f57v_16_016	16	917	1384	73	67	_	5.502	0.81	_	dot
16	f57v_16_017	17	991	1408	23	38	g	5.377	1.00	g	
16	f57v_16_018	18	1032	1378	30	58	p	3.489	1.00	p	
16	f57v_16_019	19	1051	1408	43	60	_	5.343	0.41	_	dot
16	f57v_16_020	20	1091	1408	41	24	_	4.147	1.00	_	
16	f57v_16_021	21	1130	1410	25	22	_	4.633	1.00	_	
16	f57v_16_022	22	1175	1371	24	69	_	2.154	1.00	_	dot
16	f57v_16_023	23	1217	1408	34	28	#	4.386	0.80	#	
16	f57v_16_024	24	1254	1404	34	33	#	3.923	1.00	#	
16	f57v_16_025	25	1290	1402	33	35	#	3.923	1.00	#	
16	f57v_16_026	26	1336	1394	30	40	_	6.110	0.57	_	1
16	f57v_16_027	27	1380	1398	26	54	p	3.913	1.00	p	
16	f57v_16_028	28	1410	1401	50	50	w	5.609	0.60	w	dot
17	f57v_17_001	1	422	1454	19	67	_	2.376	0.71	_	
17	f57v_17_002	2	439	1461	37	58	_	6.349	1.00	_	
17	f57v_17_003	3	477	1455	19	60	_	2.692	1.00	_	
17	f57v_17_004	4	494	1456	22	60	_	2.544	1.00	_	
17	f57v_17_005	5	514	1488	10	27	_	4.723	1.00	_	
17	f57v_17_006	6	526	1488	65	28	_	5.041	1.00	_	dot
17	f57v_17_007	7	611	1471	42	66	_	5.537	0.61	g	
17	f57v_17_008	8	644	1480	127	87	_	6.736	1.00	_	
17	f57v_17_009	9	759	1477	30	33	_	6.050	0.42	_	
17	f57v_17_010	10	806	1489	44	37	e	4.534	0.82	e	
17	f57v_17_011	11	851	1495	14	40	_	5.879	1.00	_	dot
17	f57v_17_012	12	869	1495	7	18	_	4.875	1.00	_	
17	f57v_17_013	13	884	1485	47	30	Lx	3.198	0.57	Lx	
17	f57v_17_014	14	932	1491	27	26	N	3.392	1.00	N	
17	f57v_17_015	15	962	1469	51	79	_	6.275	1.00	_	
17	f57v_17_016	16	1015	1495	12	21	_	3.145	1.00	_	
17	f57v_17_017	17	1029	1496	31	50	_	5.314	0.81	_	
17	f57v_17_018	18	1058	1463	40	57	_	3.809	1.00	_	1|1
17	f57v_17_019	19	1096	1494	45	61	y	4.291	1.00	y	
17	f57v_17_020	20	1138	1494	20	26	g	3.968	0.42	g	
17	f57v_17_021	21	1154	1495	23	25	a	7.052	0.60	a	
17	f57v_17_022	22	1178	1454	29	30	lam	2.238	0.66	lam	
17	f57v_17_023	23	1198	1466	31	56	_	2.876	1.00	_	
17	f57v_17_024	24	1222	1464	35	90	bh	4.798	0.80	_	dot
17	f57v_17_025	25	1254	1494	18	39	g	3.573	0.82	g	dot
17	f57v_17_026	26	1271	1493	16	26	tee	5.301	1.00	g	
17	f57v_17_027	27	1286	1497	29	22	lam	5.643	1.00	_	1
17	f57v_17_028	28	1315	1496	16	23	_	5.413	0.81	_	dot
17	f57v_17_029	29	1331	1496	12	19	_	3.749	1.00	_	
17	f57v_17_030	30	1364	1495	37	20	v	3.623	0.63	v	
17	f57v_17_031	31	1427	1488	15	30	S	4.261	1.00	S	
17	f57v_17_032	32	1437	1502	23	45	y	6.031	0.41	p	
