line	box	pos	x	y	w	h	code	dist	share	cluster_code	marks
4	f57r_04_011	11	499	404	54	82	g	2.976	1.00	g	o
4	f57r_04_012	12	550	434	35	46	y	2.898	1.00	y	
4	f57r_04_013	13	568	435	41	50	y	2.630	1.00	y	
4	f57r_04_014	14	604	439	29	37	g	2.119	1.00	g	1
4	f57r_04_015	15	646	438	30	33	e	4.463	0.53	e	+
4	f57r_04_016	16	685	410	33	46	L	3.476	1.00	L	
4	f57r_04_017	17	718	440	29	37	g	2.119	1.00	g	~
4	f57r_04_018	18	776	437	44	22	m	2.997	1.00	m	~
4	f57r_04_019	19	824	442	51	17	w	2.457	1.00	w	
4	f57r_04_020	20	885	433	40	39	e	2.601	1.00	e	+
4	f57r_04_021	21	921	408	37	48	L	2.422	1.00	L	dot|~
4	f57r_04_022	22	968	438	38	46	_	4.830	0.64	_	
4	f57r_04_023	23	1000	405	26	63	_	3.819	0.81	_	
4	f57r_04_024	24	1021	407	26	72	bh	1.820	1.00	bh	
4	f57r_04_025	25	1047	439	29	30	S7	2.069	1.00	S7	
4	f57r_04_026	26	1062	409	43	28	#	4.514	1.00	#	
4	f57r_04_027	27	1106	414	42	58	e	3.324	1.00	e	
4	f57r_04_028	28	1152	416	45	67	f	6.401	0.40	p	
4	f57r_04_029	29	1197	439	26	39	g	3.891	0.64	g	
5	f57r_05_001	1	171	507	34	31	sq	4.483	0.79	sq	?
5	f57r_05_002	2	213	483	55	51	Z	3.715	1.00	Z	
5	f57r_05_003	3	268	511	23	32	eps	2.950	1.00	eps	5
5	f57r_05_004	4	295	519	25	25	S7	2.619	1.00	S7	
5	f57r_05_005	5	320	496	34	52	f	2.521	1.00	f	
5	f57r_05_006	6	348	519	56	17	w	1.935	1.00	w	
5	f57r_05_007	7	412	512	23	25	o.	3.748	1.00	o.	
5	f57r_05_008	8	442	492	34	43	_	2.605	1.00	_	dot
5	f57r_05_009	9	480	511	24	28	lam	3.302	1.00	lam	
5	f57r_05_010	10	511	494	23	61	bh	2.277	1.00	bh	7
5	f57r_05_011	11	534	521	29	28	S7	2.375	1.00	S7	
5	f57r_05_012	12	554	492	34	28	#	3.455	1.00	#	
5	f57r_05_013	13	587	492	48	49	Z	3.899	1.00	Z	
5	f57r_05_014	14	631	510	53	41	nt	3.848	1.00	nt	
5	f57r_05_015	15	693	512	22	24	_	1.977	1.00	_	
5	f57r_05_016	16	717	512	45	22	rz	3.347	1.00	rz	
5	f57r_05_017	17	766	517	25	26	S7	2.760	1.00	S7	
5	f57r_05_018	18	782	490	30	24	#	3.584	1.00	#	
5	f57r_05_019	19	813	519	41	44	_	5.400	0.57	_	5|dot
5	f57r_05_020	20	856	510	32	29	lam	2.022	1.00	lam	
5	f57r_05_021	21	891	521	59	17	w	1.817	1.00	w	~
5	f57r_05_022	22	945	494	38	69	g	3.615	1.00	g	dot
5	f57r_05_023	23	992	516	38	23	Z	4.000	1.00	Z	ot
5	f57r_05_024	24	1040	511	34	49	w	6.332	0.39	_	ot
5	f57r_05_025	25	1082	515	27	35	g	2.913	1.00	g	
5	f57r_05_026	26	1105	494	33	20	Z	6.564	0.81	Z	
5	f57r_05_027	27	1129	510	39	50	y	3.540	1.00	y	
5	f57r_05_028	28	1177	493	50	52	e	5.148	1.00	e	
6	f57r_06_001	1	166	586	54	40	nt	2.791	1.00	nt	
6	f57r_06_002	2	225	569	20	68	bh	1.628	1.00	bh	
6	f57r_06_003	3	257	570	40	60	e	3.483	1.00	e	dot
6	f57r_06_004	4	308	587	34	28	sq	4.757	0.80	sq	1
6	f57r_06_005	5	344	585	24	31	tee	3.281	1.00	tee	
6	f57r_06_006	6	373	586	37	34	H	3.656	1.00	H	1|o
6	f57r_06_007	7	427	593	38	21	m	4.402	1.00	m	1
6	f57r_06_008	8	471	599	57	19	w	1.989	1.00	w	
6	f57r_06_009	9	529	590	27	29	lam	2.186	1.00	lam	7
6	f57r_06_010	10	567	595	19	30	eps	3.363	1.00	eps	~
6	f57r_06_011	11	593	571	46	48	wd	3.668	0.82	wd	
6	f57r_06_012	12	624	596	49	48	y	4.090	1.00	y	
6	f57r_06_013	13	678	598	44	20	m	3.283	1.00	m	~
6	f57r_06_014	14	726	602	67	16	w	2.039	1.00	w	
6	f57r_06_015	15	805	592	34	22	]	3.797	1.00	]	o
6	f57r_06_016	16	853	593	20	27	eps	5.065	0.80	eps	~
6	f57r_06_017	17	880	600	28	26	S7	2.444	1.00	S7	
6	f57r_06_018	18	916	595	23	27	lam	3.456	1.00	lam	
6	f57r_06_019	19	931	597	37	46	y	2.630	1.00	y	7
6	f57r_06_020	20	973	577	42	42	nt	7.348	0.41	Z	
6	f57r_06_021	21	1024	591	40	22	]	5.114	1.00	]	~
6	f57r_06_022	22	1068	589	59	25	rz	3.518	1.00	rz	
6	f57r_06_023	23	1108	596	44	55	Z	6.620	0.40	Z	
6	f57r_06_024	24	1152	593	69	21	rz	4.549	1.00	rz	
7	f57r_07_001	1	165	683	63	18	w	2.036	1.00	w	
7	f57r_07_002	2	238	681	17	25	eps	3.988	0.81	eps	7
7	f57r_07_003	3	253	724	21	23	S7	2.710	1.00	S7	
7	f57r_07_004	4	266	675	26	32	lam	2.667	1.00	lam	5
7	f57r_07_005	5	306	682	38	30	e	3.343	1.00	e	#
7	f57r_07_006	6	356	661	34	73	p	5.076	0.79	p	1
7	f57r_07_007	7	411	674	27	29	o.	3.958	1.00	o.	o
7	f57r_07_008	8	438	653	19	75	bh	1.619	1.00	bh	
7	f57r_07_009	9	459	681	34	45	y	2.481	1.00	y	
7	f57r_07_010	10	492	657	21	70	bh	1.304	1.00	bh	
7	f57r_07_011	11	528	657	41	59	e	3.377	1.00	e	
7	f57r_07_012	12	564	651	24	51	_	2.483	1.00	_	
7	f57r_07_013	13	584	660	22	64	bh	1.896	1.00	bh	
7	f57r_07_014	14	613	671	40	34	H	2.728	1.00	H	1|o
7	f57r_07_015	15	663	681	43	62	_	5.892	0.60	_	5
7	f57r_07_016	16	709	663	39	53	f	1.883	1.00	f	
7	f57r_07_017	17	741	687	58	58	Z	6.155	0.81	Z	
7	f57r_07_018	18	782	681	40	51	y	2.358	1.00	y	
7	f57r_07_019	19	827	658	80	46	_	3.437	1.00	_	
7	f57r_07_020	20	896	651	46	76	g	2.322	1.00	g	
7	f57r_07_021	21	939	685	55	18	w	2.506	1.00	w	
7	f57r_07_022	22	1002	683	30	23	Z	3.674	0.82	Z	~
7	f57r_07_023	23	1038	656	83	67	_	5.714	1.00	_	
7	f57r_07_024	24	1133	682	55	28	e	4.177	1.00	e	#|dot
7	f57r_07_025	25	1197	681	27	28	eps	3.145	1.00	eps	~
8	f57r_08_001	1	169	762	28	24	S7	2.755	1.00	S7	
8	f57r_08_002	2	198	751	28	31	lam	2.021	1.00	lam	5
8	f57r_08_003	3	242	758	20	24	_	3.140	1.00	_	
8	f57r_08_004	4	272	757	35	21	]	4.085	1.00	]	o
8	f57r_08_005	5	324	733	44	55	e	3.934	1.00	e	
8	f57r_08_006	6	374	757	20	27	eps	3.897	1.00	eps	1
8	f57r_08_007	7	403	753	25	28	lam	3.120	1.00	lam	7
8	f57r_08_008	8	442	760	39	21	m	3.373	1.00	m	~
8	f57r_08_009	9	487	767	57	16	w	1.897	1.00	w	
8	f57r_08_010	10	552	757	36	20	]	3.329	1.00	]	o
8	f57r_08_011	11	600	760	19	29	g	3.381	1.00	g	~
8	f57r_08_012	12	630	758	30	49	psi	3.246	1.00	psi	
8	f57r_08_013	13	664	754	26	29	lam	2.614	1.00	lam	
8	f57r_08_014	14	697	755	25	29	lam	4.014	1.00	lam	
8	f57r_08_015	15	712	719	20	30	S	4.307	0.80	S	
8	f57r_08_016	16	727	756	29	28	lam	3.216	1.00	lam	
8	f57r_08_017	17	758	741	21	60	bh	2.265	1.00	bh	
8	f57r_08_018	18	784	768	28	27	S7	1.950	1.00	S7	
8	f57r_08_019	19	808	738	34	26	#	3.785	1.00	#	
8	f57r_08_020	20	845	737	41	56	e	4.082	1.00	e	dot
8	f57r_08_021	21	887	762	27	39	g	1.959	1.00	g	~
8	f57r_08_022	22	933	728	61	53	_	5.462	0.61	_	
8	f57r_08_023	23	995	734	24	69	bh	2.240	1.00	bh	
8	f57r_08_024	24	1027	756	38	22	]	3.974	1.00	]	o
8	f57r_08_025	25	1074	758	45	41	_	5.400	0.41	w	5
8	f57r_08_026	26	1121	755	49	37	nt	5.384	1.00	nt	
8	f57r_08_027	27	1169	754	60	21	rz	2.234	1.00	rz	
9	f57r_09_001	1	166	832	62	41	nt	5.165	1.00	nt	
9	f57r_09_002	2	236	838	25	25	o.	3.995	1.00	o.	
9	f57r_09_003	3	263	810	51	68	Z	3.889	0.84	Z	
9	f57r_09_004	4	317	814	67	59	_	6.672	0.60	_	
9	f57r_09_005	5	398	832	32	32	sq	4.422	1.00	sq	1
9	f57r_09_006	6	441	837	37	22	]	2.699	1.00	]	ot
9	f57r_09_007	7	501	837	21	34	eps	5.221	1.00	eps	1
9	f57r_09_008	8	518	884	10	19	_	3.355	1.00	_	
9	f57r_09_009	9	536	843	43	35	e	2.863	1.00	e	#
9	f57r_09_010	10	572	841	29	45	g	2.264	1.00	g	1
9	f57r_09_011	11	611	816	87	83	_	8.102	1.00	_	
9	f57r_09_012	12	718	838	56	37	_	5.462	0.62	nt	
9	f57r_09_013	13	779	814	152	99	_	6.417	1.00	_	
9	f57r_09_014	14	925	843	20	23	a	3.896	1.00	a	5
9	f57r_09_015	15	954	844	39	30	e	3.343	1.00	e	#
9	f57r_09_016	16	998	806	44	84	g	2.344	1.00	g	dot
9	f57r_09_017	17	1030	870	26	19	_	5.422	0.61	Z	dot
9	f57r_09_018	18	1053	806	24	73	_	3.819	0.62	_	
9	f57r_09_019	19	1088	839	20	30	g	4.940	0.43	g	5
9	f57r_09_020	20	1116	848	32	23	S7	2.793	1.00	S7	
9	f57r_09_021	21	1153	845	23	27	eps	4.787	0.79	eps	
9	f57r_09_022	22	1184	839	15	32	tee	4.480	1.00	tee	
10	f57r_10_001	1	169	918	54	38	nt	3.912	1.00	nt	
10	f57r_10_002	2	232	923	37	36	e	3.542	1.00	e	#
10	f57r_10_003	3	280	905	33	61	phi	2.552	1.00	phi	
10	f57r_10_004	4	320	921	38	21	]	3.603	1.00	]	o
10	f57r_10_005	5	371	894	40	60	e	4.406	1.00	e	dot
10	f57r_10_006	6	408	919	31	52	psi	2.206	1.00	psi	
10	f57r_10_007	7	443	880	42	64	_	4.199	1.00	_	
10	f57r_10_008	8	486	916	33	30	lam	2.915	1.00	lam	dot
10	f57r_10_009	9	535	914	38	37	H	3.575	1.00	H	1|o
10	f57r_10_010	10	572	924	29	38	g	2.961	1.00	g	
10	f57r_10_011	11	609	922	32	48	psi	1.700	0.68	psi	~
10	f57r_10_012	12	644	913	26	31	lam	2.904	1.00	lam	
10	f57r_10_013	13	687	894	85	68	_	7.382	0.61	_	
10	f57r_10_014	14	920	905	42	54	e	4.169	1.00	e	dot|dot
10	f57r_10_015	15	973	923	21	21	a	4.645	1.00	a	7
10	f57r_10_016	16	1006	903	44	52	Z	3.945	0.62	Z	dot
10	f57r_10_017	17	1052	898	23	67	bh	1.695	1.00	bh	
10	f57r_10_018	18	1090	900	47	58	e	4.585	1.00	e	
10	f57r_10_019	19	1143	922	30	36	g	3.867	1.00	g	~
10	f57r_10_020	20	1184	886	52	54	nt	4.511	0.23	_	
11	f57r_11_001	1	170	979	40	68	phi	3.975	1.00	phi	
11	f57r_11_002	2	223	984	24	62	phi	4.817	1.00	phi	
11	f57r_11_003	3	257	982	41	54	e	3.087	1.00	e	dot
11	f57r_11_004	4	315	1002	22	22	a	5.581	1.00	a	5
11	f57r_11_005	5	344	981	42	54	e	4.201	1.00	e	dot
11	f57r_11_006	6	393	1007	29	39	S7	3.803	1.00	S7	
11	f57r_11_007	7	424	965	49	85	g	2.625	1.00	g	+
11	f57r_11_008	8	463	1003	27	37	g	2.246	1.00	g	1
11	f57r_11_009	9	499	976	88	51	_	2.731	1.00	_	
11	f57r_11_010	10	609	1000	25	26	eps	5.155	0.82	eps	5
11	f57r_11_011	11	639	1002	29	29	S7	2.117	1.00	S7	~
11	f57r_11_012	12	850	999	23	23	o.	6.877	0.80	o.	
11	f57r_11_013	13	873	996	55	24	rz	3.660	1.00	rz	
11	f57r_11_014	14	920	1004	32	36	g	2.124	1.00	g	~
11	f57r_11_015	15	958	998	41	67	y	5.637	0.80	y	
11	f57r_11_016	16	1004	999	25	34	S7	3.129	1.00	S7	
11	f57r_11_017	17	1023	996	39	54	y	3.051	1.00	y	
11	f57r_11_018	18	1060	1004	57	18	w	1.999	1.00	w	
11	f57r_11_019	19	1123	991	34	36	#	5.102	0.60	+	
11	f57r_11_020	20	1169	1000	25	23	o.	3.368	1.00	o.	
11	f57r_11_021	21	1197	990	34	51	f	3.851	1.00	f	dot|dot
12	f57r_12_001	1	162	1088	66	42	w	6.324	0.81	w	
12	f57r_12_002	2	237	1079	26	27	o.	3.815	1.00	o.	
12	f57r_12_003	3	271	1065	34	65	phi	3.212	0.82	phi	
12	f57r_12_004	4	313	1078	53	25	v	3.387	1.00	v	7
12	f57r_12_005	5	362	1049	43	82	g	2.578	1.00	g	
12	f57r_12_006	6	401	1080	39	54	y	2.897	1.00	y	
12	f57r_12_007	7	452	1071	26	32	K	6.016	0.60	K	
12	f57r_12_008	8	482	1077	15	31	S	3.278	1.00	S	
12	f57r_12_009	9	511	1077	77	39	nt	5.582	0.63	nt	
12	f57r_12_010	10	596	1060	44	54	e	3.944	1.00	e	dot
12	f57r_12_011	11	642	1081	23	29	eps	4.372	1.00	eps	1
12	f57r_12_012	12	736	1079	11	26	S	4.104	1.00	S	
12	f57r_12_013	13	758	1070	34	38	K	8.124	0.80	K	
12	f57r_12_014	14	804	1081	26	24	o.	4.128	1.00	o.	dot
12	f57r_12_015	15	832	1086	26	26	S7	2.610	1.00	S7	
12	f57r_12_016	16	860	1059	49	50	Z	4.336	1.00	Z	
12	f57r_12_017	17	894	1082	41	50	psi	2.400	1.00	psi	
12	f57r_12_018	18	935	1072	34	35	lam	2.915	1.00	lam	
12	f57r_12_019	19	972	1084	58	20	w	3.551	1.00	w	
12	f57r_12_020	20	1035	1084	31	67	_	5.501	1.00	_	ot
12	f57r_12_021	21	1103	1040	42	70	g	5.446	0.81	g	
12	f57r_12_022	22	1152	1076	68	31	v	5.334	1.00	v	ot
13	f57r_13_001	1	166	1136	54	52	Z	4.214	1.00	Z	
13	f57r_13_002	2	212	1156	52	42	nt	3.404	1.00	nt	
13	f57r_13_003	3	250	1161	43	55	y	2.815	1.00	y	
13	f57r_13_004	4	307	1161	21	24	_	2.829	1.00	_	1
13	f57r_13_005	5	342	1139	59	48	_	5.676	0.81	_	1
13	f57r_13_006	6	406	1161	36	27	Z	3.822	1.00	Z	ot
13	f57r_13_007	7	451	1161	59	41	nt	3.969	1.00	nt	
13	f57r_13_008	8	519	1158	25	25	o.	3.282	1.00	o.	
13	f57r_13_009	9	544	1158	50	23	rz	2.964	1.00	rz	
13	f57r_13_010	10	594	1164	28	30	S7	3.026	1.00	S7	#
13	f57r_13_011	11	647	1163	41	22	]	4.351	1.00	]	dot|o
13	f57r_13_012	12	703	1162	22	28	eps	3.575	1.00	eps	
13	f57r_13_013	13	717	1163	34	39	y	3.814	1.00	y	
13	f57r_13_014	14	753	1161	25	26	o.	3.196	1.00	o.	
13	f57r_13_015	15	782	1159	47	23	rz	2.954	1.00	rz	
13	f57r_13_016	16	821	1162	37	39	g	4.514	0.60	g	5
13	f57r_13_017	17	872	1133	72	55	_	5.005	1.00	_	1
13	f57r_13_018	18	958	1154	55	29	v	4.263	1.00	v	5|1
13	f57r_13_019	19	1019	1159	46	23	m	4.115	1.00	m	
13	f57r_13_020	20	1068	1128	27	99	bh	2.152	0.79	bh	
13	f57r_13_021	21	1105	1156	38	48	f	4.124	0.44	f	
13	f57r_13_022	22	1141	1160	24	25	o.	3.389	1.00	o.	
13	f57r_13_023	23	1167	1162	53	42	nt	4.565	1.00	nt	
14	f57r_14_001	1	163	1251	25	43	g	2.373	1.00	g	1
14	f57r_14_002	2	186	1250	25	41	g	1.797	1.00	g	
14	f57r_14_003	3	221	1245	45	51	y	3.617	1.00	y	~
14	f57r_14_004	4	266	1221	21	68	bh	1.648	1.00	bh	
14	f57r_14_005	5	295	1247	20	22	a	3.896	1.00	a	1
14	f57r_14_006	6	315	1214	45	55	p	5.073	0.40	p	
14	f57r_14_007	7	351	1243	23	27	o.	3.382	1.00	o.	
14	f57r_14_008	8	376	1252	52	42	w	4.297	1.00	w	
14	f57r_14_009	9	435	1231	50	53	S4	3.053	1.00	S4	
14	f57r_14_010	10	498	1236	42	75	_	5.758	1.00	_	
14	f57r_14_011	11	537	1245	56	22	rz	2.929	1.00	rz	
14	f57r_14_012	12	598	1238	25	33	tee	3.479	1.00	tee	
14	f57r_14_013	13	639	1248	22	28	eps	4.840	1.00	eps	1
14	f57r_14_014	14	661	1250	28	27	S7	3.271	1.00	S7	
14	f57r_14_015	15	701	1244	22	30	eps	4.567	1.00	eps	~
14	f57r_14_016	16	733	1218	46	53	wd	4.001	1.00	wd	
14	f57r_14_017	17	784	1247	26	27	o.	3.492	1.00	o.	
14	f57r_14_018	18	813	1248	50	19	rz	2.977	1.00	rz	
14	f57r_14_019	19	853	1251	32	36	g	3.521	1.00	g	~
14	f57r_14_020	20	900	1244	60	58	_	4.310	0.45	_	
14	f57r_14_021	21	971	1212	37	55	L	1.764	1.00	L	
14	f57r_14_022	22	1014	1247	27	29	S7	2.966	1.00	S7	
14	f57r_14_023	23	1045	1236	30	31	lam	3.306	1.00	lam	
14	f57r_14_024	24	1064	1281	24	16	_	4.758	1.00	_	
14	f57r_14_025	25	1087	1211	29	79	_	3.663	0.59	bh	
14	f57r_14_026	26	1105	1244	50	47	f	6.402	0.40	Z	
14	f57r_14_027	27	1164	1232	39	40	H	2.742	1.00	H	1|o
15	f57r_15_001	1	159	1321	38	28	S7	4.803	0.82	S7	
15	f57r_15_002	2	202	1332	60	54	w	5.476	0.82	w	
15	f57r_15_003	3	248	1329	48	79	_	5.341	0.61	_	
15	f57r_15_004	4	293	1331	29	31	S7	2.267	1.00	S7	
15	f57r_15_005	5	328	1309	52	47	Z	5.164	1.00	Z	
15	f57r_15_006	6	367	1328	39	57	y	3.924	1.00	y	5
15	f57r_15_007	7	418	1328	24	42	g	2.720	1.00	g	1
15	f57r_15_008	8	450	1293	51	88	_	3.826	1.00	_	
15	f57r_15_009	9	505	1317	39	55	_	5.834	0.40	y	o
15	f57r_15_010	10	552	1331	17	28	g	3.381	1.00	g	1
15	f57r_15_011	11	576	1304	88	51	_	4.523	1.00	_	
15	f57r_15_012	12	673	1296	60	57	Z	4.339	1.00	Z	
15	f57r_15_013	13	732	1301	25	58	_	2.160	1.00	_	
15	f57r_15_014	14	757	1337	63	42	w	4.736	1.00	w	
15	f57r_15_015	15	808	1328	44	52	y	2.622	1.00	y	
15	f57r_15_016	16	857	1291	39	80	_	4.998	0.81	_	
15	f57r_15_017	17	891	1320	41	40	H	3.272	1.00	H	1
15	f57r_15_018	18	946	1327	46	29	e	4.010	1.00	e	o|#
15	f57r_15_019	19	1001	1288	43	61	wd	2.949	1.00	wd	
15	f57r_15_020	20	1047	1304	20	74	bh	2.131	1.00	bh	
15	f57r_15_021	21	1070	1324	34	54	y	3.648	1.00	y	
15	f57r_15_022	22	1105	1328	50	37	nt	4.813	1.00	nt	
15	f57r_15_023	23	1168	1303	22	77	bh	1.966	1.00	bh	
15	f57r_15_024	24	1190	1336	47	44	w	5.742	0.60	w	
16	f57r_16_001	1	171	1385	45	73	_	5.855	1.00	_	
16	f57r_16_002	2	231	1407	28	35	lam	3.001	1.00	lam	
16	f57r_16_003	3	271	1378	27	60	_	2.190	1.00	_	
16	f57r_16_004	4	291	1387	21	70	bh	1.611	1.00	bh	
16	f57r_16_005	5	326	1408	30	27	sq	4.642	1.00	sq	ot
16	f57r_16_006	6	362	1385	48	49	wd	4.050	1.00	wd	
16	f57r_16_007	7	417	1382	19	77	bh	1.507	1.00	bh	
16	f57r_16_008	8	453	1405	40	41	H	2.742	1.00	H	o|1
16	f57r_16_009	9	508	1413	27	27	o.	3.572	1.00	o.	
16	f57r_16_010	10	535	1384	24	82	bh	1.052	1.00	bh	
16	f57r_16_011	11	571	1409	36	54	psi	2.206	1.00	psi	
16	f57r_16_012	12	611	1410	20	27	eps	3.701	1.00	eps	
16	f57r_16_013	13	634	1417	59	20	w	3.340	1.00	w	
16	f57r_16_014	14	699	1410	29	27	o.	4.396	1.00	o.	
16	f57r_16_015	15	735	1388	52	52	Z	3.908	1.00	Z	
16	f57r_16_016	16	794	1392	44	56	e	4.041	1.00	e	
16	f57r_16_017	17	823	1381	49	89	g	2.322	1.00	g	dot
16	f57r_16_018	18	871	1385	29	49	_	2.768	1.00	_	
16	f57r_16_019	19	893	1418	66	42	w	2.747	1.00	w	
16	f57r_16_020	20	955	1413	30	41	g	5.173	0.43	_	
16	f57r_16_021	21	986	1408	56	24	rz	3.083	1.00	rz	
16	f57r_16_022	22	1052	1383	57	71	_	5.385	0.82	_	
