line	pos	sign
hstam_4_h_1411_0023_L29	40	55
hstam_4_h_1411_0023_L29	41	ILLEGIBLE
hstam_4_h_1411_0023_L29	42	93
hstam_4_h_1411_0023_L29	43	93
hstam_4_h_1411_0023_L30	1	46
hstam_4_h_1411_0023_L30	2	28
hstam_4_h_1411_0023_L30	3	74
hstam_4_h_1411_0023_L30	4	61
hstam_4_h_1411_0023_L30	5	25
hstam_4_h_1411_0023_L30	6	58
hstam_4_h_1411_0023_L30	7	61
hstam_4_h_1411_0023_L30	8	25
hstam_4_h_1411_0023_L30	9	48
hstam_4_h_1411_0023_L30	10	73
hstam_4_h_1411_0023_L30	11	29
hstam_4_h_1411_0023_L30	12	28
hstam_4_h_1411_0023_L30	13	24
hstam_4_h_1411_0023_L30	14	16
hstam_4_h_1411_0023_L30	15	30
hstam_4_h_1411_0023_L30	16	7
hstam_4_h_1411_0023_L30	17	97
hstam_4_h_1411_0023_L30	18	Y
hstam_4_h_1411_0023_L30	19	10
hstam_4_h_1411_0023_L30	20	58
hstam_4_h_1411_0023_L30	21	63
hstam_4_h_1411_0023_L30	22	29
hstam_4_h_1411_0023_L30	23	39
hstam_4_h_1411_0023_L30	24	H
hstam_4_h_1411_0023_L30	25	16
hstam_4_h_1411_0023_L30	26	zz
hstam_4_h_1411_0023_L30	27	X
hstam_4_h_1411_0023_L30	28	39
hstam_4_h_1411_0023_L30	29	zz
hstam_4_h_1411_0023_L30	30	49
hstam_4_h_1411_0023_L30	31	44
hstam_4_h_1411_0023_L30	32	90
hstam_4_h_1411_0023_L30	33	58
hstam_4_h_1411_0023_L30	34	24
hstam_4_h_1411_0023_L30	35	71
hstam_4_h_1411_0023_L30	36	11
hstam_4_h_1411_0023_L30	37	75
hstam_4_h_1411_0023_L30	38	13
hstam_4_h_1411_0023_L30	39	91
hstam_4_h_1411_0023_L31	1	99
hstam_4_h_1411_0023_L31	2	27
hstam_4_h_1411_0023_L31	3	11
hstam_4_h_1411_0023_L31	4	29
hstam_4_h_1411_0023_L31	5	13
hstam_4_h_1411_0023_L31	6	G
hstam_4_h_1411_0023_L31	7	O
hstam_4_h_1411_0023_L31	8	16
hstam_4_h_1411_0023_L31	9	38
hstam_4_h_1411_0023_L31	10	51
hstam_4_h_1411_0023_L31	11	16
hstam_4_h_1411_0023_L31	12	zz
hstam_4_h_1411_0023_L31	13	55
hstam_4_h_1411_0023_L31	14	15
hstam_4_h_1411_0023_L31	15	74
hstam_4_h_1411_0023_L31	16	73
hstam_4_h_1411_0023_L31	17	11
hstam_4_h_1411_0023_L31	18	44
hstam_4_h_1411_0023_L31	19	32
hstam_4_h_1411_0023_L31	20	61
hstam_4_h_1411_0023_L31	21	25
hstam_4_h_1411_0023_L31	22	76
hstam_4_h_1411_0023_L31	23	25
hstam_4_h_1411_0023_L31	24	71
hstam_4_h_1411_0023_L31	25	72
hstam_4_h_1411_0023_L31	26	84
hstam_4_h_1411_0023_L31	27	98
hstam_4_h_1411_0023_L31	28	11
hstam_4_h_1411_0023_L31	29	D
hstam_4_h_1411_0023_L31	30	16
hstam_4_h_1411_0023_L31	31	zz
hstam_4_h_1411_0023_L31	32	44
hstam_4_h_1411_0023_L31	33	36
hstam_4_h_1411_0023_L31	34	26
hstam_4_h_1411_0023_L31	35	16
hstam_4_h_1411_0023_L31	36	35
hstam_4_h_1411_0023_L31	37	56
hstam_4_h_1411_0023_L31	38	11
hstam_4_h_1411_0023_L31	39	29
hstam_4_h_1411_0023_L31	40	32
hstam_4_h_1411_0023_L31	41	90
hstam_4_h_1411_0023_L31	42	75
hstam_4_h_1411_0023_L32	1	58
hstam_4_h_1411_0023_L32	2	72
hstam_4_h_1411_0023_L32	3	83
hstam_4_h_1411_0023_L32	4	90
hstam_4_h_1411_0023_L32	5	18
hstam_4_h_1411_0023_L32	6	95
hstam_4_h_1411_0023_L32	7	83
hstam_4_h_1411_0023_L32	8	29
hstam_4_h_1411_0023_L32	9	84
hstam_4_h_1411_0023_L32	10	83
hstam_4_h_1411_0023_L32	11	37
hstam_4_h_1411_0023_L32	12	73
hstam_4_h_1411_0023_L32	13	H
hstam_4_h_1411_0023_L32	14	16
hstam_4_h_1411_0023_L32	15	83
hstam_4_h_1411_0023_L32	16	76
hstam_4_h_1411_0023_L32	17	84
hstam_4_h_1411_0023_L32	18	50
hstam_4_h_1411_0023_L32	19	11
hstam_4_h_1411_0023_L32	20	zz
hstam_4_h_1411_0023_L32	21	27
hstam_4_h_1411_0023_L32	22	84
hstam_4_h_1411_0023_L32	23	44
hstam_4_h_1411_0023_L32	24	83
hstam_4_h_1411_0023_L32	25	71
hstam_4_h_1411_0023_L32	26	83
hstam_4_h_1411_0023_L32	27	11
hstam_4_h_1411_0023_L32	28	31
hstam_4_h_1411_0023_L32	29	52
hstam_4_h_1411_0023_L32	30	16
hstam_4_h_1411_0023_L32	31	75
hstam_4_h_1411_0023_L32	32	94
hstam_4_h_1411_0023_L32	33	72
hstam_4_h_1411_0023_L32	34	70
hstam_4_h_1411_0023_L32	35	11
hstam_4_h_1411_0023_L32	36	27
hstam_4_h_1411_0023_L32	37	55
hstam_4_h_1411_0023_L32	38	74
hstam_4_h_1411_0023_L32	39	18
hstam_4_h_1411_0023_L32	40	95
hstam_4_h_1411_0023_L32	41	97
hstam_4_h_1411_0023_L33	1	42
hstam_4_h_1411_0023_L33	2	36
hstam_4_h_1411_0023_L33	3	60
hstam_4_h_1411_0023_L33	4	G
hstam_4_h_1411_0023_L33	5	77
hstam_4_h_1411_0023_L33	6	16
hstam_4_h_1411_0023_L33	7	57
hstam_4_h_1411_0023_L33	8	23
hstam_4_h_1411_0023_L33	9	30
hstam_4_h_1411_0023_L33	10	70
hstam_4_h_1411_0023_L33	11	zz
hstam_4_h_1411_0023_L33	12	60
hstam_4_h_1411_0023_L33	13	52
hstam_4_h_1411_0023_L33	14	93
hstam_4_h_1411_0023_L33	15	13
hstam_4_h_1411_0023_L33	16	84
hstam_4_h_1411_0023_L33	17	83
hstam_4_h_1411_0023_L33	18	54
hstam_4_h_1411_0023_L33	19	16
hstam_4_h_1411_0023_L33	20	72
hstam_4_h_1411_0023_L33	21	70
hstam_4_h_1411_0023_L33	22	83
hstam_4_h_1411_0023_L33	23	40
hstam_4_h_1411_0023_L33	24	61
hstam_4_h_1411_0023_L33	25	15
hstam_4_h_1411_0023_L33	26	94
hstam_4_h_1411_0023_L33	27	72
hstam_4_h_1411_0023_L33	28	28
hstam_4_h_1411_0023_L33	29	76
hstam_4_h_1411_0023_L33	30	49
hstam_4_h_1411_0023_L33	31	44
hstam_4_h_1411_0023_L33	32	Riedesel
