line	pos	sign
hstam_4_h_1411_0023_L37	39	22
hstam_4_h_1411_0023_L38	1	ILLEGIBLE
hstam_4_h_1411_0023_L38	2	67
hstam_4_h_1411_0023_L38	3	10
hstam_4_h_1411_0023_L38	4	zz
hstam_4_h_1411_0023_L38	5	73
hstam_4_h_1411_0023_L38	6	b
hstam_4_h_1411_0023_L38	7	25
hstam_4_h_1411_0023_L38	8	11
hstam_4_h_1411_0023_L38	9	O
hstam_4_h_1411_0023_L38	10	10
hstam_4_h_1411_0023_L38	11	zz
hstam_4_h_1411_0023_L38	12	zz
hstam_4_h_1411_0023_L38	13	18
hstam_4_h_1411_0023_L38	14	70
hstam_4_h_1411_0023_L38	15	30
hstam_4_h_1411_0023_L38	16	32
hstam_4_h_1411_0023_L38	17	84
hstam_4_h_1411_0023_L38	18	zz
hstam_4_h_1411_0023_L38	19	76
hstam_4_h_1411_0023_L38	20	01
hstam_4_h_1411_0023_L38	21	z5
hstam_4_h_1411_0023_L38	22	54
hstam_4_h_1411_0023_L38	23	56
hstam_4_h_1411_0023_L38	24	11
hstam_4_h_1411_0023_L38	25	z6
hstam_4_h_1411_0023_L38	26	77
hstam_4_h_1411_0023_L38	27	V
hstam_4_h_1411_0023_L38	28	zz
hstam_4_h_1411_0023_L38	29	01
hstam_4_h_1411_0023_L38	30	57
hstam_4_h_1411_0023_L38	31	191
hstam_4_h_1411_0023_L38	32	F
hstam_4_h_1411_0023_L38	33	N
hstam_4_h_1411_0023_L38	34	zz
hstam_4_h_1411_0023_L38	35	10
hstam_4_h_1411_0023_L38	36	57
hstam_4_h_1411_0023_L38	37	10
hstam_4_h_1411_0023_L38	38	44
hstam_4_h_1411_0023_L38	39	9z
hstam_4_h_1411_0023_L39	1	35
hstam_4_h_1411_0023_L39	2	zz
hstam_4_h_1411_0023_L39	3	60
hstam_4_h_1411_0023_L39	4	84
hstam_4_h_1411_0023_L39	5	z6
hstam_4_h_1411_0023_L39	6	55
hstam_4_h_1411_0023_L39	7	63
hstam_4_h_1411_0023_L39	8	188
hstam_4_h_1411_0023_L39	9	10
hstam_4_h_1411_0023_L39	10	7
hstam_4_h_1411_0023_L39	11	70
hstam_4_h_1411_0023_L39	12	60
hstam_4_h_1411_0023_L39	13	S
hstam_4_h_1411_0023_L39	14	50
hstam_4_h_1411_0023_L39	15	z7
hstam_4_h_1411_0023_L39	16	36
hstam_4_h_1411_0023_L39	17	10
hstam_4_h_1411_0023_L39	18	5z
hstam_4_h_1411_0023_L39	19	79
hstam_4_h_1411_0023_L39	20	15
hstam_4_h_1411_0023_L39	21	3z
hstam_4_h_1411_0023_L39	22	84
hstam_4_h_1411_0023_L39	23	z5
hstam_4_h_1411_0023_L39	24	z9
hstam_4_h_1411_0023_L39	25	61
hstam_4_h_1411_0023_L39	26	zz
hstam_4_h_1411_0023_L39	27	70
hstam_4_h_1411_0023_L39	28	R
hstam_4_h_1411_0023_L39	29	Vnd
hstam_4_h_1411_0023_L39	30	j
hstam_4_h_1411_0023_L39	31	35
hstam_4_h_1411_0023_L39	32	63
hstam_4_h_1411_0023_L39	33	73
hstam_4_h_1411_0023_L39	34	30
hstam_4_h_1411_0023_L39	35	3z
hstam_4_h_1411_0023_L39	36	30
hstam_4_h_1411_0023_L39	37	10
hstam_4_h_1411_0023_L40	1	37
hstam_4_h_1411_0023_L40	2	73
hstam_4_h_1411_0023_L40	3	5
hstam_4_h_1411_0023_L40	4	z7
hstam_4_h_1411_0023_L40	5	11
hstam_4_h_1411_0023_L40	6	18
hstam_4_h_1411_0023_L40	7	39
hstam_4_h_1411_0023_L40	8	83
hstam_4_h_1411_0023_L40	9	54
hstam_4_h_1411_0023_L40	10	10
hstam_4_h_1411_0023_L40	11	37
hstam_4_h_1411_0023_L40	12	01
hstam_4_h_1411_0023_L40	13	zz
hstam_4_h_1411_0023_L40	14	3z
hstam_4_h_1411_0023_L40	15	27
hstam_4_h_1411_0023_L40	16	z6
hstam_4_h_1411_0023_L40	17	18
hstam_4_h_1411_0023_L40	18	01
hstam_4_h_1411_0023_L40	19	z5
hstam_4_h_1411_0023_L40	20	z7
hstam_4_h_1411_0023_L40	21	79
hstam_4_h_1411_0023_L40	22	83
hstam_4_h_1411_0023_L40	23	74
hstam_4_h_1411_0023_L40	24	73
hstam_4_h_1411_0023_L40	25	15
hstam_4_h_1411_0023_L40	26	60
hstam_4_h_1411_0023_L40	27	z8
hstam_4_h_1411_0023_L40	28	zz
hstam_4_h_1411_0023_L40	29	z9
hstam_4_h_1411_0023_L40	30	01
hstam_4_h_1411_0023_L40	31	z8
hstam_4_h_1411_0023_L40	32	10
hstam_4_h_1411_0023_L40	33	10
hstam_4_h_1411_0023_L40	34	84
hstam_4_h_1411_0023_L40	35	83
hstam_4_h_1411_0023_L40	36	z1
hstam_4_h_1411_0023_L40	37	10
hstam_4_h_1411_0023_L41	1	A
hstam_4_h_1411_0023_L41	2	48
hstam_4_h_1411_0023_L41	3	83
hstam_4_h_1411_0023_L41	4	ILLEGIBLE
hstam_4_h_1411_0023_L41	5	ILLEGIBLE
hstam_4_h_1411_0023_L41	6	ILLEGIBLE
hstam_4_h_1411_0023_L41	7	ILLEGIBLE
hstam_4_h_1411_0023_L41	8	ILLEGIBLE
hstam_4_h_1411_0023_L41	9	ILLEGIBLE
hstam_4_h_1411_0023_L41	10	ILLEGIBLE
hstam_4_h_1411_0023_L41	11	ILLEGIBLE
hstam_4_h_1411_0023_L41	12	ILLEGIBLE
hstam_4_h_1411_0023_L41	13	z7
hstam_4_h_1411_0023_L41	14	10
hstam_4_h_1411_0023_L41	15	97
hstam_4_h_1411_0023_L41	16	39
hstam_4_h_1411_0023_L41	17	W
hstam_4_h_1411_0023_L41	18	11
hstam_4_h_1411_0023_L41	19	z9
hstam_4_h_1411_0023_L41	20	51
hstam_4_h_1411_0023_L41	21	55
hstam_4_h_1411_0023_L41	22	z6
hstam_4_h_1411_0023_L41	23	6z
hstam_4_h_1411_0023_L41	24	73
hstam_4_h_1411_0023_L41	25	83
hstam_4_h_1411_0023_L41	26	58
hstam_4_h_1411_0023_L41	27	73
hstam_4_h_1411_0023_L41	28	83
hstam_4_h_1411_0023_L42	1	15
hstam_4_h_1411_0023_L42	2	b
hstam_4_h_1411_0023_L42	3	ILLEGIBLE
hstam_4_h_1411_0023_L42	4	ILLEGIBLE
hstam_4_h_1411_0023_L42	5	ILLEGIBLE
hstam_4_h_1411_0023_L42	6	ILLEGIBLE
hstam_4_h_1411_0023_L42	7	ILLEGIBLE
hstam_4_h_1411_0023_L42	8	ILLEGIBLE
hstam_4_h_1411_0023_L42	9	ILLEGIBLE
hstam_4_h_1411_0023_L42	10	36
hstam_4_h_1411_0023_L42	11	7z
hstam_4_h_1411_0023_L42	12	31
hstam_4_h_1411_0023_L42	13	z3
hstam_4_h_1411_0023_L42	14	z5
hstam_4_h_1411_0023_L42	15	70
hstam_4_h_1411_0023_L42	16	z9
hstam_4_h_1411_0023_L42	17	60
hstam_4_h_1411_0023_L42	18	73
hstam_4_h_1411_0023_L42	19	10
hstam_4_h_1411_0023_L42	20	5z
hstam_4_h_1411_0023_L42	21	55
hstam_4_h_1411_0023_L42	22	zz
hstam_4_h_1411_0023_L42	23	3z
hstam_4_h_1411_0023_L42	24	39
hstam_4_h_1411_0023_L42	25	z2
hstam_4_h_1411_0023_L42	26	F
hstam_4_h_1411_0023_L42	27	D
hstam_4_h_1411_0023_L42	28	S
hstam_4_h_1411_0023_L42	29	86
hstam_4_h_1411_0023_L42	30	zz
hstam_4_h_1411_0023_L42	31	01
hstam_4_h_1411_0023_L42	32	83
hstam_4_h_1411_0023_L42	33	51
hstam_4_h_1411_0023_L42	34	71
hstam_4_h_1411_0023_L42	35	01
hstam_4_h_1411_0023_L42	36	z3
hstam_4_h_1411_0023_L43	1	z1
hstam_4_h_1411_0023_L43	2	95
hstam_4_h_1411_0023_L43	3	z3
hstam_4_h_1411_0023_L43	4	z8
hstam_4_h_1411_0023_L43	5	63
hstam_4_h_1411_0023_L43	6	79
hstam_4_h_1411_0023_L43	7	z5
hstam_4_h_1411_0023_L43	8	O
hstam_4_h_1411_0023_L43	9	84
hstam_4_h_1411_0023_L43	10	zz
hstam_4_h_1411_0023_L43	11	zz
hstam_4_h_1411_0023_L43	12	z9
hstam_4_h_1411_0023_L43	13	z5
hstam_4_h_1411_0023_L43	14	9z
hstam_4_h_1411_0023_L43	15	33
hstam_4_h_1411_0023_L43	16	z7
hstam_4_h_1411_0023_L43	17	z9
hstam_4_h_1411_0023_L43	18	z5
hstam_4_h_1411_0023_L43	19	S
hstam_4_h_1411_0023_L43	20	6
hstam_4_h_1411_0023_L43	21	D
hstam_4_h_1411_0023_L43	22	z5
hstam_4_h_1411_0023_L43	23	V
hstam_4_h_1411_0023_L43	24	N
hstam_4_h_1411_0023_L43	25	77
hstam_4_h_1411_0023_L43	26	z01
hstam_4_h_1411_0023_L43	27	5z
hstam_4_h_1411_0023_L43	28	79
hstam_4_h_1411_0023_L43	29	37
hstam_4_h_1411_0023_L43	30	11
hstam_4_h_1411_0023_L43	31	74
hstam_4_h_1411_0023_L43	32	5b
hstam_4_h_1411_0023_L43	33	10
hstam_4_h_1411_0023_L43	34	38
hstam_4_h_1411_0023_L43	35	7z
hstam_4_h_1411_0023_L43	36	60
hstam_4_h_1411_0023_L43	37	6b
hstam_4_h_1411_0023_L43	38	5z
