line	pos	sign
12	30	4z
12	31	i6
12	32	30
12	33	ii
12	34	z
12	35	60
12	36	i6
12	37	zz
12	38	36
12	39	37
12	40	6i
12	41	30
12	42	zz
12	43	98
12	44	83
12	45	67
12	46	70
12	47	zz
13	1	84
13	2	i3
13	3	79
13	4	97
13	5	z3
13	6	35
13	7	z5
13	8	3z
13	9	79
13	10	30
13	11	4i
13	12	7i
13	13	ii
13	14	6i
13	15	H
13	16	90
13	17	y
13	18	60
13	19	84
13	20	7z
13	21	z6
13	22	4z
13	23	39
13	24	3i
13	25	X
13	26	95
13	27	49
13	28	T
13	29	84
13	30	68
13	31	35
13	32	40
13	33	58
13	34	97
13	35	68
13	36	79
13	37	7z
13	38	i6
13	39	4z
13	40	48
13	41	8z
13	42	i
13	43	zz
13	44	q
13	45	i
13	46	55
13	47	78
14	1	8z
14	2	ii
14	3	25
14	4	3i
14	5	ii
14	6	60
14	7	i8
14	8	7i
14	9	76
14	10	79
14	11	9z
14	12	85
14	13	Z
14	14	6i
14	15	83
14	16	68
14	17	G
14	18	44
14	19	9i
14	20	ib
14	21	Z
14	22	6i
14	23	99
14	24	60
14	25	Vin
14	26	98
14	27	93
14	28	8z78
14	29	55
14	30	44
14	31	67
14	32	36
14	33	ii
14	34	q
14	35	99
14	36	6i
14	37	zz
14	38	L
14	39	273
14	40	z00
14	41	68
14	42	73
14	43	3i
14	44	73
14	45	3
14	46	26
14	47	37
14	48	6i
14	49	zz
