line	pos	sign
hstam_4_h_1411_0023_L46	5	Rus
hstam_4_h_1411_0023_L46	6	fo
hstam_4_h_1411_0023_L46	7	viel
hstam_4_h_1411_0023_L46	8	es
hstam_4_h_1411_0023_L46	9	kombt
hstam_4_h_1411_0023_L46	10	Weil
hstam_4_h_1411_0023_L46	11	man
hstam_4_h_1411_0023_L46	12	plotzlich
hstam_4_h_1411_0023_L46	13	gezwungt
hstam_4_h_1411_0023_L46	14	gewest
hstam_4_h_1411_0023_L46	15	z8
hstam_4_h_1411_0023_L46	16	15
hstam_4_h_1411_0023_L46	17	13
hstam_4_h_1411_0023_L46	18	37
hstam_4_h_1411_0023_L46	19	70
hstam_4_h_1411_0023_L46	20	84
hstam_4_h_1411_0023_L46	21	GG
hstam_4_h_1411_0023_L46	22	Y
hstam_4_h_1411_0023_L46	23	zz
hstam_4_h_1411_0023_L46	24	48
hstam_4_h_1411_0023_L46	25	83
hstam_4_h_1411_0023_L46	26	F
hstam_4_h_1411_0023_L46	27	11
hstam_4_h_1411_0023_L47	1	H
hstam_4_h_1411_0023_L47	2	O
hstam_4_h_1411_0023_L47	3	39
hstam_4_h_1411_0023_L47	4	83
hstam_4_h_1411_0023_L47	5	41
hstam_4_h_1411_0023_L47	6	S
hstam_4_h_1411_0023_L47	7	z3
hstam_4_h_1411_0023_L47	8	n
hstam_4_h_1411_0023_L47	9	57
hstam_4_h_1411_0023_L47	10	73
hstam_4_h_1411_0023_L47	11	83
hstam_4_h_1411_0023_L47	12	39
hstam_4_h_1411_0023_L47	13	z6
hstam_4_h_1411_0023_L47	14	z9
hstam_4_h_1411_0023_L47	15	84
hstam_4_h_1411_0023_L47	16	56
hstam_4_h_1411_0023_L47	17	55
hstam_4_h_1411_0023_L47	18	N
hstam_4_h_1411_0023_L47	19	94
hstam_4_h_1411_0023_L47	20	7z
hstam_4_h_1411_0023_L47	21	16
hstam_4_h_1411_0023_L47	22	I
hstam_4_h_1411_0023_L47	23	48
hstam_4_h_1411_0023_L47	24	Und
hstam_4_h_1411_0023_L47	25	z6
hstam_4_h_1411_0023_L47	26	70
hstam_4_h_1411_0023_L47	27	77
hstam_4_h_1411_0023_L47	28	FF
hstam_4_h_1411_0023_L47	29	Und
hstam_4_h_1411_0023_L47	30	189
hstam_4_h_1411_0023_L47	31	90
hstam_4_h_1411_0023_L47	32	58
hstam_4_h_1411_0023_L48	1	39
hstam_4_h_1411_0023_L48	2	30
hstam_4_h_1411_0023_L48	3	z6
hstam_4_h_1411_0023_L48	4	z5
hstam_4_h_1411_0023_L48	5	79
hstam_4_h_1411_0023_L48	6	94
hstam_4_h_1411_0023_L48	7	36
hstam_4_h_1411_0023_L48	8	83
hstam_4_h_1411_0023_L48	9	1z
hstam_4_h_1411_0023_L48	10	95
hstam_4_h_1411_0023_L48	11	38
hstam_4_h_1411_0023_L48	12	19
hstam_4_h_1411_0023_L48	13	z8
hstam_4_h_1411_0023_L48	14	97
hstam_4_h_1411_0023_L48	15	4z
hstam_4_h_1411_0023_L48	16	69
hstam_4_h_1411_0023_L48	17	90
hstam_4_h_1411_0023_L48	18	58
hstam_4_h_1411_0023_L48	19	77
hstam_4_h_1411_0023_L48	20	70
hstam_4_h_1411_0023_L48	21	R
hstam_4_h_1411_0023_L48	22	16
hstam_4_h_1411_0023_L48	23	44
hstam_4_h_1411_0023_L48	24	9z
hstam_4_h_1411_0023_L48	25	73
hstam_4_h_1411_0023_L48	26	Z
hstam_4_h_1411_0023_L48	27	79
hstam_4_h_1411_0023_L48	28	31
hstam_4_h_1411_0023_L48	29	Und
hstam_4_h_1411_0023_L48	30	z7
hstam_4_h_1411_0023_L48	31	55
hstam_4_h_1411_0023_L48	32	13
hstam_4_h_1411_0023_L48	33	16
hstam_4_h_1411_0023_L48	34	15
hstam_4_h_1411_0023_L48	35	10
hstam_4_h_1411_0023_L48	36	O
hstam_4_h_1411_0023_L48	37	50
hstam_4_h_1411_0023_L48	38	30
hstam_4_h_1411_0023_L49	1	3z
hstam_4_h_1411_0023_L49	2	61
hstam_4_h_1411_0023_L49	3	3z
hstam_4_h_1411_0023_L49	4	84
hstam_4_h_1411_0023_L49	5	83
hstam_4_h_1411_0023_L49	6	94
hstam_4_h_1411_0023_L49	7	97
hstam_4_h_1411_0023_L49	8	89
hstam_4_h_1411_0023_L49	9	80
hstam_4_h_1411_0023_L49	10	9z
hstam_4_h_1411_0023_L49	11	66
hstam_4_h_1411_0023_L49	12	z5
hstam_4_h_1411_0023_L49	13	48
hstam_4_h_1411_0023_L49	14	4z
hstam_4_h_1411_0023_L49	15	13
hstam_4_h_1411_0023_L49	16	35
hstam_4_h_1411_0023_L49	17	15
hstam_4_h_1411_0023_L49	18	z6
hstam_4_h_1411_0023_L49	19	84
hstam_4_h_1411_0023_L49	20	83
hstam_4_h_1411_0023_L49	21	3z
hstam_4_h_1411_0023_L49	22	90
hstam_4_h_1411_0023_L49	23	zz
hstam_4_h_1411_0023_L49	24	5z
hstam_4_h_1411_0023_L49	25	58
hstam_4_h_1411_0023_L49	26	1
hstam_4_h_1411_0023_L49	27	z8
hstam_4_h_1411_0023_L49	28	7z
hstam_4_h_1411_0023_L49	29	73
hstam_4_h_1411_0023_L49	30	30
hstam_4_h_1411_0023_L49	31	16
hstam_4_h_1411_0023_L49	32	z6
hstam_4_h_1411_0023_L49	33	56
hstam_4_h_1411_0023_L49	34	55
hstam_4_h_1411_0023_L49	35	44
hstam_4_h_1411_0023_L49	36	58
hstam_4_h_1411_0023_L49	37	35
hstam_4_h_1411_0023_L49	38	44
hstam_4_h_1411_0023_L50	1	9z
hstam_4_h_1411_0023_L50	2	Y
hstam_4_h_1411_0023_L50	3	zz
hstam_4_h_1411_0023_L50	4	48
hstam_4_h_1411_0023_L50	5	4z
hstam_4_h_1411_0023_L50	6	z9
hstam_4_h_1411_0023_L50	7	49
hstam_4_h_1411_0023_L50	8	77
hstam_4_h_1411_0023_L50	9	3z
hstam_4_h_1411_0023_L50	10	83
hstam_4_h_1411_0023_L50	11	60
hstam_4_h_1411_0023_L50	12	16
hstam_4_h_1411_0023_L50	13	44
hstam_4_h_1411_0023_L50	14	z7
hstam_4_h_1411_0023_L50	15	31
hstam_4_h_1411_0023_L50	16	30
hstam_4_h_1411_0023_L50	17	67
hstam_4_h_1411_0023_L50	18	79
hstam_4_h_1411_0023_L50	19	74
hstam_4_h_1411_0023_L50	20	18
hstam_4_h_1411_0023_L50	21	84
hstam_4_h_1411_0023_L50	22	z9
hstam_4_h_1411_0023_L50	23	84
hstam_4_h_1411_0023_L50	24	83
hstam_4_h_1411_0023_L50	25	z7
hstam_4_h_1411_0023_L50	26	70
hstam_4_h_1411_0023_L50	27	z1
hstam_4_h_1411_0023_L50	28	11
hstam_4_h_1411_0023_L50	29	83
hstam_4_h_1411_0023_L50	30	9z
hstam_4_h_1411_0023_L50	31	35
hstam_4_h_1411_0023_L50	32	R
hstam_4_h_1411_0023_L50	33	16
hstam_4_h_1411_0023_L50	34	zz
hstam_4_h_1411_0023_L50	35	13
hstam_4_h_1411_0023_L50	36	35
hstam_4_h_1411_0023_L50	37	15
hstam_4_h_1411_0023_L50	38	94
hstam_4_h_1411_0023_L50	39	49
hstam_4_h_1411_0023_L51	1	Will
hstam_4_h_1411_0023_L51	2	man
hstam_4_h_1411_0023_L51	3	auff
hstam_4_h_1411_0023_L51	4	fragen
hstam_4_h_1411_0023_L51	5	z6
hstam_4_h_1411_0023_L51	6	39
hstam_4_h_1411_0023_L51	7	7z
hstam_4_h_1411_0023_L51	8	1z
hstam_4_h_1411_0023_L51	9	73
hstam_4_h_1411_0023_L51	10	83
hstam_4_h_1411_0023_L51	11	7z
hstam_4_h_1411_0023_L51	12	3z
hstam_4_h_1411_0023_L51	13	84
hstam_4_h_1411_0023_L51	14	99
hstam_4_h_1411_0023_L51	15	5z
hstam_4_h_1411_0023_L51	16	34
hstam_4_h_1411_0023_L51	17	58
hstam_4_h_1411_0023_L51	18	70
hstam_4_h_1411_0023_L51	19	30
hstam_4_h_1411_0023_L51	20	z7
hstam_4_h_1411_0023_L51	21	z1
hstam_4_h_1411_0023_L51	22	90
hstam_4_h_1411_0023_L51	23	z4
hstam_4_h_1411_0023_L51	24	O
hstam_4_h_1411_0023_L51	25	z1
hstam_4_h_1411_0023_L51	26	H
hstam_4_h_1411_0023_L51	27	11
hstam_4_h_1411_0023_L51	28	z4
hstam_4_h_1411_0023_L51	29	87
hstam_4_h_1411_0023_L51	30	83
hstam_4_h_1411_0023_L51	31	51
hstam_4_h_1411_0023_L51	32	35
hstam_4_h_1411_0023_L51	33	R
hstam_4_h_1411_0023_L51	34	84
hstam_4_h_1411_0023_L51	35	z4
hstam_4_h_1411_0023_L51	36	77
hstam_4_h_1411_0023_L52	1	Y
hstam_4_h_1411_0023_L52	2	31
hstam_4_h_1411_0023_L52	3	Und
hstam_4_h_1411_0023_L52	4	30
hstam_4_h_1411_0023_L52	5	73
hstam_4_h_1411_0023_L52	6	Z
hstam_4_h_1411_0023_L52	7	11
hstam_4_h_1411_0023_L52	8	W
hstam_4_h_1411_0023_L52	9	z6
hstam_4_h_1411_0023_L52	10	73
hstam_4_h_1411_0023_L52	11	63
hstam_4_h_1411_0023_L52	12	F
hstam_4_h_1411_0023_L52	13	z3
hstam_4_h_1411_0023_L52	14	56
hstam_4_h_1411_0023_L52	15	70
hstam_4_h_1411_0023_L52	16	30
hstam_4_h_1411_0023_L52	17	z9
hstam_4_h_1411_0023_L52	18	54
hstam_4_h_1411_0023_L52	19	97
hstam_4_h_1411_0023_L52	20	z8
hstam_4_h_1411_0023_L52	21	T
hstam_4_h_1411_0023_L52	22	13
hstam_4_h_1411_0023_L52	23	11
hstam_4_h_1411_0023_L52	24	43
hstam_4_h_1411_0023_L52	25	7z
hstam_4_h_1411_0023_L52	26	z7
hstam_4_h_1411_0023_L52	27	44
hstam_4_h_1411_0023_L52	28	z1
hstam_4_h_1411_0023_L52	29	z8
hstam_4_h_1411_0023_L52	30	zz
hstam_4_h_1411_0023_L52	31	58
hstam_4_h_1411_0023_L52	32	89
hstam_4_h_1411_0023_L52	33	z4
hstam_4_h_1411_0023_L52	34	91
hstam_4_h_1411_0023_L52	35	30
hstam_4_h_1411_0023_L52	36	70
hstam_4_h_1411_0023_L52	37	zz
hstam_4_h_1411_0023_L52	38	z7
hstam_4_h_1411_0023_L52	39	49
hstam_4_h_1411_0023_L52	40	83
